米友 运动智能心率血压小米计步器3代苹果手机手环男女款手表 睡眠监测微信来电提醒防水情侣互动超薄手环 黑色-心率款,iwown,米友 运动智能心率血压小米计步器3代苹果手机手环男女款手表 睡眠监测微信来电提醒防水情侣互动超薄手环 黑色-心率款,10989354781,398.00,3964,5,3667,1821,0.92,35,2,202,94
华为荣耀智能手表Watch Magic 运动手环游泳防水心率监测GPS定位一周续航GT 2 陶瓷款（深海蓝）,华为（HUAWEI）,华为荣耀智能手表Watch Magic 运动手环游泳防水心率监测GPS定位一周续航GT 2 陶瓷款（深海蓝）,40029677206,598.00,3921,5,2300,2313,0.98,62,87,22,8
e路相伴 儿童电话手表 防水智能gps定位电话手表触屏操控 M18蓝(多重定位+远程拍照+深度防水)礼包,e路相伴,e路相伴 儿童电话手表 防水智能gps定位电话手表触屏操控 M18蓝(多重定位+远程拍照+深度防水)礼包,16628245926,7280.00,3917,5,2904,2275,0.97,64,8,57,22
爱随 电话手表学生成人智能手表手机男女插卡通话4G全网通防水上网微信定位运动心率老人儿童手表多功能 X99黑硅4G全网通成人款1G&16G+心率+防水,爱随,爱随爱随X99,53321542743,2888.00,3913,5,1345,2916,0.92,55,23,75,31
小天才 儿童电话手表Z1y大电量360度防水GPS定位智能手表 学生儿童移动联通4G手表手机 男女孩 Z1粉蓝,小天才,小天才XTC Z1y,34259531113,89.00,3916,5,2942,2962,0.99,14,17,6,13
佳明（GARMIN）Fenix6 Pro蓝宝石镜面钛合金表圈橙色户外运动智能手表心率血氧音乐支付跑步身体电量GPS导航,佳明（GARMIN）,佳明010-02158-51,100007770376,28.80,3900,5,2393,2764,0.97,61,49,52,20
苹果（Apple） Apple Watch Series5/4代苹果智能运动手表新款iwatch GPS款 深空灰色铝金属表壳+黑色运动型表带 44mm/4代,苹果（Apple）,苹果（Apple） Apple Watch Series5/4代苹果智能运动手表新款iwatch GPS款 深空灰色铝金属表壳+黑色运动型表带 44mm/4代,36957436270,209.00,3872,5,1024,2876,0.96,14,37,29,7
FMJ 智能手环血压心率血氧健康睡眠监测微信运动跑步计步信息提醒手表男女老人儿童通用手环 B70手环黑色,FMJ,FMJ 智能手环血压心率血氧健康睡眠监测微信运动跑步计步信息提醒手表男女老人儿童通用手环 B70手环黑色,39687725027,899.00,3870,5,1873,2494,0.97,61,79,15,28
佳明（GARMIN）户外手表 Forerunner945黑色 三星定位智能手表 男女心率腕表 跑步游泳骑行铁三通知运动手表,佳明（GARMIN）,佳明Forerunner945black,100003260189,138.00,3840,5,2551,2541,0.98,32,22,26,15
【2件减5元】适用小天才手表带儿童电话手表表带z2/z3/z5/y01/y02/y03一二三四代表套 Z2/Z3/Z5/Y03表带【送贴膜+螺丝刀】蓝色,萌宝小天才,【2件减5元】适用小天才手表带儿童电话手表表带z2/z3/z5/y01/y02/y03一二三四代表套 Z2/Z3/Z5/Y03表带【送贴膜+螺丝刀】蓝色,10255149952,149.00,3809,5,2494,2689,0.98,12,11,21,17
奥迪斯（OTS）手表男士智能运动防水石英表潮流高中学生多功能商务电子表男 皮带全黑（指南针+倒计时+计步+温度+卡路里等）,奥迪斯（OTS）,奥迪斯（OTS）手表男士智能运动防水石英表潮流高中学生多功能商务电子表男 皮带全黑（指南针+倒计时+计步+温度+卡路里等）,45239490020,699.00,3751,5,1368,2346,0.97,22,15,20,17
AMAZFIT 华米运动手表 小米运动APP连接智能男女腕带防水计步测心率手机蓝牙定位 华米AMAZFIT智能运动手表2代（黑色）小米新品,AMAZFIT,AMAZFIT 华米运动手表 小米运动APP连接智能男女腕带防水计步测心率手机蓝牙定位 华米AMAZFIT智能运动手表2代（黑色）小米新品,11381361057,79.00,3742,5,3418,2081,0.96,61,15,69,42
手环 智能彩屏运动手环男女心率血压监测微信运动计步手表 华为OPPO苹果安卓手机通用 科技黑【心率血压血氧多功能运动模式版】,阿史那,手环 智能彩屏运动手环男女心率血压监测微信运动计步手表 华为OPPO苹果安卓手机通用 科技黑【心率血压血氧多功能运动模式版】,28979305925,439.00,3730,5,3511,1923,0.99,31,27,10,21
迪士尼（Disney）运动电子表男女学生夜光防水多功能数字式青少年手表中学生男款 855智能版-简约,迪士尼（Disney）,迪士尼855,100007475044,449.00,3726,5,847,2845,0.96,29,7,14,20
颂拓(SUUNTO) 手表Suunto 9 Baro旗舰级专业运动智能光电手表黑色SS050087000,颂拓（SUUNTO）,颂拓SS050087000,7761150,972.00,3706,5,2250,2697,0.98,43,24,31,12
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
华为儿童电话手表3 360度防水GPS七重定位 小天男女学生移动2G通话 高清拍照智能手环 兄弟套餐C,华为（HUAWEI）,华为儿童电话手表3 360度防水GPS七重定位 小天男女学生移动2G通话 高清拍照智能手环 兄弟套餐C,46436222682,726.00,3541,5,846,2695,0.97,19,12,11,10
小天才 儿童电话手表Z6防水GPS定位智能手表 学生儿童移动联通电信4G视频拍照前后双摄手表手机 Z6闪绿,小天才,小天才XTC Z6,50891560174,1598.00,3536,5,798,2719,0.97,32,20,14,5
佳明（GARMIN）Forerunner 245M高阶多功能GPS运动心率血氧户外智能跑步游泳骑行时尚腕表暗夜黑音乐版,佳明（GARMIN）,佳明010-02120-60,100005301632,2880.00,3512,5,1149,2624,0.94,50,27,52,19
小寻  移动4G儿童电话手表F1 360度GPS定位 学生儿童定位手机 智能手表手环 男孩女孩 蓝色,小寻,小寻XUNSWF001,100000631169,299.00,3513,5,2794,2656,0.96,32,14,64,34
华为手环B3青春版 智能运动手环男女 蓝牙耳机可通电话手表5 睡眠监测穿戴苹果安卓通用Pro 黑色,华为（HUAWEI）,华为手环B3青春版 智能运动手环男女 蓝牙耳机可通电话手表5 睡眠监测穿戴苹果安卓通用Pro 黑色,35670020152,449.00,3512,5,976,2731,0.98,26,10,10,5
大显（DaXian） 大显DX300智能手环 测心率血压运动计步防水手表男女通用睡眠监测记步心律 黑色（普通版）,大显（DaXian）,大显（DaXian） 大显DX300智能手环 测心率血压运动计步防水手表男女通用睡眠监测记步心律 黑色（普通版）,23170660851,39.00,3504,5,2761,2420,0.98,33,31,28,22
【咨询豪礼】华为儿童电话手表3 Pro 4G全网通高清视频通话智能手表 九重定位 【4G版】星云粉+充电头+彩笔+表带+吊坠表套,华为（HUAWEI）,【咨询豪礼】华为儿童电话手表3 Pro 4G全网通高清视频通话智能手表 九重定位 【4G版】星云粉+充电头+彩笔+表带+吊坠表套,42273911032,988.00,3500,5,1106,2374,0.98,28,12,14,6
华为荣耀手环5 运动智能蓝牙手表50米防水nfc游泳血氧心率监测4计步器3有篮球版i 【NFC版】荣耀手环5-珊瑚粉,华为（HUAWEI）,华为荣耀手环5 运动智能蓝牙手表50米防水nfc游泳血氧心率监测4计步器3有篮球版i 【NFC版】荣耀手环5-珊瑚粉,57132983967,229.00,3484,5,1109,2361,0.98,11,21,9,5
Wtitech 儿童电话手表游泳级防水GPS定位 学生手机儿童电信智能手表彩色触屏4G网络 公主粉（移动4G+WIFI视频通话+早教速学）,Wtitech,Wtitech 儿童电话手表游泳级防水GPS定位 学生手机儿童电信智能手表彩色触屏4G网络 公主粉（移动4G+WIFI视频通话+早教速学）,29712689281,238.00,3483,5,3361,2643,0.98,5,1,45,23
华为荣耀小K2儿童电话手表防水GPS定位360度智能手环3s 魔法蓝,华为（HUAWEI）,华为荣耀小K2儿童电话手表防水GPS定位360度智能手环3s 魔法蓝,40056448379,259.00,3454,5,908,2724,0.97,12,7,15,5
VOSSTR 血压心电图智能手环 心率智能手表 老人健康手表 远程关注 计步器 安卓苹果IOS通用 【ECG+PPG大屏远程关注版】黑色皮表带 男女老少通用,VOSSTR,VOSSTR 血压心电图智能手环 心率智能手表 老人健康手表 远程关注 计步器 安卓苹果IOS通用 【ECG+PPG大屏远程关注版】黑色皮表带 男女老少通用,38510486109,299.00,3445,5,3156,1547,0.99,16,5,5,4
正港电子表手表男女学生韩版防水智能手环计步心率血压多功能简约时尚潮流电子情侣儿童手表 蓝色【功能强大、价格实惠】,正港（ZGO）,正港电子表手表男女学生韩版防水智能手环计步心率血压多功能简约时尚潮流电子情侣儿童手表 蓝色【功能强大、价格实惠】,39973242070,49.90,3436,5,1024,2438,0.91,36,16,65,33
乐玛通（LOKMAT） 4G智能电话手表安卓无线WIFI拨接电话男女儿童iwatch下载学习应用微信 黑色（4G全网通款+四核+16G大内存款） 自带内存,乐玛通（LOKMAT）,乐玛通（LOKMAT） 4G智能电话手表安卓无线WIFI拨接电话男女儿童iwatch下载学习应用微信 黑色（4G全网通款+四核+16G大内存款） 自带内存,10691422047,439.00,3438,5,3016,1827,0.95,47,10,93,52
【咨询领券】华为手环3e原装智能运动手表防水男女通用监测睡眠来电提醒长续航跑鞋计步器支持团单定制礼品 【华为手环3e】曜石黑,华为（HUAWEI）,【咨询领券】华为手环3e原装智能运动手表防水男女通用监测睡眠来电提醒长续航跑鞋计步器支持团单定制礼品 【华为手环3e】曜石黑,39069670010,99.00,3432,5,948,2535,0.97,22,17,18,4
VOSSTR 智能手环 心率血压血氧手表 运动彩屏防水 睡眠监测 运动计步OPPO安卓IOS通用手表 【1.3大彩屏心率血压版】酷炫黑,VOSSTR,VOSSTR 智能手环 心率血压血氧手表 运动彩屏防水 睡眠监测 运动计步OPPO安卓IOS通用手表 【1.3大彩屏心率血压版】酷炫黑,33056537872,268.00,3430,5,3023,2077,0.99,17,7,5,10
阿玛尼(Emporio Armani)手表 第4代款欧美智能触屏腕表运动男独立GPS定位心率监测快充新品ART5009,安普里奥·阿玛尼（Emporio Armani）,安普里奥·阿玛尼ART5009,8946723,3590.00,3421,5,2612,1659,0.95,76,30,71,61
OTS智能手表男女中学生运动电子表韩版时尚防水彩屏腕表多功能跑步记步心率血压监测触屏蓝牙情侣手环表 黑灰（心率血压血氧+来电提醒+计时防水等多功能）,奥迪斯（OTS）,OTS智能手表男女中学生运动电子表韩版时尚防水彩屏腕表多功能跑步记步心率血压监测触屏蓝牙情侣手环表 黑灰（心率血压血氧+来电提醒+计时防水等多功能）,42067287409,109.00,3415,5,1574,1806,0.97,37,26,21,14
欧坦 2019新款【800万高清双摄】智能手表4G全网通电话手表成年视频通话wifi上网多功能男高配 【高配】黑色表带黑框【高清双摄3G+32G】,欧坦,欧坦X360(X361),53006482717,1688.00,3413,5,971,2410,0.96,71,55,24,8
Fitbit Versa智能运动手表 健身游泳防水 自动锻炼识别 音乐存储 来电短信微信提醒 编织表带特别版 碳灰色,Fitbit,FitbitVersa,7357719,1628.00,3400,5,2615,2652,0.98,30,16,20,24
华为（HUAWEI） 智能手环B3青春版蓝牙耳机通话手表男女健康运动计步防水智能提醒睡眠安卓苹果通用 B3青春版  韵律黑,华为（HUAWEI）,华为（HUAWEI） 智能手环B3青春版蓝牙耳机通话手表男女健康运动计步防水智能提醒睡眠安卓苹果通用 B3青春版  韵律黑,16997561094,409.00,3371,5,2589,2269,0.99,24,44,8,14
AMAZFIT 智能手表 2 4GLTE通话 eSIM 电话手表 GPS 心率 NFC 运动模式,AMAZFIT,AMAZFITAC1807,100007504306,999.00,3360,4,862,2341,0.84,92,32,78,79
卡西欧(CASIO)小方块男表G-SHOCK系列数字显示多功能运动石英手表时尚腕表 电波太阳能GW-B5600HR-1新品智能蓝牙,卡西欧（CASIO）,卡西欧(CASIO)小方块男表G-SHOCK系列数字显示多功能运动石英手表时尚腕表 电波太阳能GW-B5600HR-1新品智能蓝牙,41791329348,1490.00,3338,5,1729,2236,0.97,29,34,18,20
dido F9 运动追踪手环 男女士智能蓝牙手表 心率血压监测 防水 卡路里 计跑步器 微信运动同步 睿智黑,dido,didoF9,15430646336,299.00,3314,5,2976,1038,0.96,14,9,57,39
希比希 【好物推荐】儿童智能电话手表学生定位防水插卡多功能男孩女孩z3z4z5小寻天才360触摸屏 王子蓝（升级防水-信号增强-移动联通版）,希比希,希比希 【好物推荐】儿童智能电话手表学生定位防水插卡多功能男孩女孩z3z4z5小寻天才360触摸屏 王子蓝（升级防水-信号增强-移动联通版）,44966753849,158.00,3313,5,649,2608,0.92,24,17,36,20
【咨询立减】华为（HUAWEI）儿童电话手表3Pro男孩女学生插卡视频通话定位智能小度计步防水 儿童手表3Pro- 星云粉-【送大礼包】,华为（HUAWEI）,华为（HUAWEI）华为儿童电话手表,36985731000,988.00,3308,5,1641,2126,0.98,66,124,12,8
喜荷（XIHE） 彩屏智能手环 血压心率睡眠监测量心电图 防水运动记步器 老人健康智能手表 黑色【硅胶表带】,喜荷（XIHE）,喜荷（XIHE） 彩屏智能手环 血压心率睡眠监测量心电图 防水运动记步器 老人健康智能手表 黑色【硅胶表带】,43224885499,429.00,3304,5,2648,652,0.99,56,81,2,2
小米（MI） 小米手环4 彩色触屏防水智能运动手表男女跑步心率计步器腕带语音提醒手环3升级款手环 小米手环4 黑色 标准版,小米（MI）,小米（MI） 小米手环4 彩色触屏防水智能运动手表男女跑步心率计步器腕带语音提醒手环3升级款手环 小米手环4 黑色 标准版,50046018712,169.00,3296,5,781,2481,0.95,15,13,23,11
康普奇（Compucci） 智能手表健康手环血压心率心脏心电图远程监测多运动计步器睡眠防水彩屏 银色头+棕色TPU带 送原厂表带,康普奇（Compucci）,康普奇（Compucci） 智能手表健康手环血压心率心脏心电图远程监测多运动计步器睡眠防水彩屏 银色头+棕色TPU带 送原厂表带,55637399151,1399.00,3260,5,2091,1169,1.0,2,0,0,0
DMDG 智能手环运动手环 45天待机男女学生跑步计步电子手表腕带 企业定制LOGO节日送礼品礼物 升级版带震动闹钟 星空黑,DMDG,DMDG 智能手环运动手环 45天待机男女学生跑步计步电子手表腕带 企业定制LOGO节日送礼品礼物 升级版带震动闹钟 星空黑,56868310270,58.00,3289,5,3066,1978,0.96,29,6,44,57
【京东派送】触屏4G卡防水定位GPRS智能手表手机学生防水插卡蓝牙拨打接听电话短信成人儿童男女环 贵族黑色,小小少年,【京东派送】触屏4G卡防水定位GPRS智能手表手机学生防水插卡蓝牙拨打接听电话短信成人儿童男女环 贵族黑色,10578639859,99.00,3275,5,2811,1550,0.95,28,8,66,54
纽曼（Newsmy） 【4G+视频通话+精准定位】儿童智能电话手表GPS定位学生防水触屏移动联通电信 蓝色【移动/联通/电信+4G视频通话】送大礼包,纽曼（Newsmy）,纽曼（Newsmy） 【4G+视频通话+精准定位】儿童智能电话手表GPS定位学生防水触屏移动联通电信 蓝色【移动/联通/电信+4G视频通话】送大礼包,53578448668,298.00,3095,5,908,2203,0.98,15,5,12,6
爱多（IDALL） 血压手环运动手表智能手环心率血压心电图心脏监测运动智能手表男 华为小米通用手环 神秘黑（皮质黑表带）,爱多（IDALL）,爱多（IDALL）W8,43453277845,699.00,3090,5,2229,933,0.99,23,16,10,6
普耐尔（Ployer） 儿童电话手表学生4g可视频插卡通话WIFI智能定位手表手机男女孩360度防水 酷蓝色*移动4G网络*信号增强,普耐尔（Ployer）,普耐尔（Ployer） 儿童电话手表学生4g可视频插卡通话WIFI智能定位手表手机男女孩360度防水 酷蓝色*移动4G网络*信号增强,30139550523,359.00,3079,5,3043,1182,0.99,17,7,16,12
糖猫 搜狗儿童电话手表plus学生智能定位防水男孩女孩手表 蓝色,糖猫,糖猫 搜狗儿童电话手表plus学生智能定位防水男孩女孩手表 蓝色,20059925966,179.00,3083,5,2496,2478,0.99,11,9,4,8
努比亚 阿尔法 nubia α 腕机 联通版 伯爵黑 独立通话（eSIM技术） 智能穿戴手表 可弯折柔性屏,努比亚（nubia）,努比亚α,100004474394,2999.00,3076,5,1203,1772,0.92,74,39,67,34
炫戴（XUANDAI） 适用小米手环3腕带4表带硅胶三代定制替换带表带个性运动智能手表防水透明探索版 小米手环3探索版（透篮）,炫戴（XUANDAI）,炫戴（XUANDAI） 适用小米手环3腕带4表带硅胶三代定制替换带表带个性运动智能手表防水透明探索版 小米手环3探索版（透篮）,30437212063,19.80,3060,5,2694,2263,0.96,12,7,64,31
【现货速发】儿童电话手表触屏防水智能定位手表通话手机插卡男女孩手表拍照微聊小学生天才电话手表 天空蓝（移动联通+深度防水+触屏拍照+学习灯）,亲觅,【现货速发】儿童电话手表触屏防水智能定位手表通话手机插卡男女孩手表拍照微聊小学生天才电话手表 天空蓝（移动联通+深度防水+触屏拍照+学习灯）,16628980992,268.00,3060,5,3021,1652,0.98,15,5,23,13
【热卖】4G全网通视频通话智能儿童电话手表学生GPS定位防水360度呵护学生小天才男女孩电信版 旗舰蓝【4G全网通+视频+防水】,酷吧小象,【热卖】4G全网通视频通话智能儿童电话手表学生GPS定位防水360度呵护学生小天才男女孩电信版 旗舰蓝【4G全网通+视频+防水】,34826287200,368.00,3058,5,2996,2591,0.99,0,0,3,1
小米（MI） 手环3代/3nfc版4智能运动男女腕带触摸屏蓝牙心率手表跑步计步公司定制logo刻字 手环3nfc版,小米（MI）,小米（MI） 手环3代/3nfc版4智能运动男女腕带触摸屏蓝牙心率手表跑步计步公司定制logo刻字 手环3nfc版,33254515067,179.00,3061,5,2779,2160,0.98,15,11,17,13
佳明（GARMIN）智能手表 迪丽热巴畅销款 vivomove HR 玫瑰金 智能通知健康指针隐藏式触摸屏 运动版标准号,佳明（GARMIN）,佳明010-01850-62,7927599,799.00,3033,5,1752,2224,0.98,32,15,21,7
【咨询客服立减】华为荣耀手表WatchMagic智能运动手环4心率游泳防水NFC支付GT2定位 【运动款】熔岩黑,华为（HUAWEI）,华为（HUAWEI）Watch Magic,35701048864,1399.00,3023,5,1728,1584,0.98,41,67,9,11
阿巴町（abardeen）儿童电话手表V700蓝 4G移动联通视频通话360度深度防水 安全定位男女孩学生智能手表手机,阿巴町（abardeen）,阿巴町V700,8745633,649.00,3024,5,2919,2345,0.98,27,8,18,20
鸣动 智能手表电话手表手机多功能男女学生成人支持wifi蓝牙插卡GPS定位导航手表四核cpu X300星空黑,鸣动,鸣动 智能手表电话手表手机多功能男女学生成人支持wifi蓝牙插卡GPS定位导航手表四核cpu X300星空黑,10531290512,345.00,3007,5,2707,1382,0.97,33,4,44,28
MIFENG 智能手表电话手表成人儿童手表学生定位手表拍照插卡通话防水触摸屏运动手环蓝牙watch 升级版尊贵银,MIFENG,MIFENGW13,21161801016,98.00,3010,5,2914,2348,0.98,35,6,29,14
圣斯登 智能手环 男女运动防水计步器心率血压睡眠监测手环 儿童学生潮牌智能手表 7053科技黑,圣斯登,圣斯登 智能手环 男女运动防水计步器心率血压睡眠监测手环 儿童学生潮牌智能手表 7053科技黑,34360883766,71.00,2993,5,2695,1770,0.98,19,6,34,12
ots中学生手表男电子表高中生青少年智能运动防水石英表机械男表韩版简约2018新款潮 1113 1113全黑色模特款,OTS,ots中学生手表男电子表高中生青少年智能运动防水石英表机械男表韩版简约2018新款潮 1113 1113全黑色模特款,27632888983,989.00,2991,5,2417,1678,0.99,19,13,7,9
华为（HUAWEI） 智能电话手表watch1女款成人穿戴蓝牙通话运动计步器心率检测腕表 红色鳄鱼纹牛皮表带手表【施华洛世奇天然宝石】,华为（HUAWEI）,华为（HUAWEI）华为智能手表watch,19505284347,298.00,2983,5,1798,2175,0.99,17,13,10,7
VOSSTR 女性镶钻健康智能手环 心率血压血氧智能手表 生理健康监测 多运动模式手表 金属镶钻机身 【女性生理监测版】璀璨紫,VOSSTR,VOSSTRV15,40714611542,188.00,2952,5,2116,1382,0.99,65,11,6,6
希比希 【超长待机+防爆】儿童智能电话手表学生小天才男女孩防水多功能手机定位触摸屏可插卡Z5电信版 五代待机王深度防水 绿蓝（联通移动版）,希比希,希比希 【超长待机+防爆】儿童智能电话手表学生小天才男女孩防水多功能手机定位触摸屏可插卡Z5电信版 五代待机王深度防水 绿蓝（联通移动版）,37432862031,69.90,2945,5,2352,957,0.99,11,5,12,7
爱牵挂 儿童电话手表触屏远程拍照移动精准定位移动学生智能手机男孩女孩SOS呼叫语音微聊 移动经典款(阳光蓝）,爱牵挂,爱牵挂 儿童电话手表触屏远程拍照移动精准定位移动学生智能手机男孩女孩SOS呼叫语音微聊 移动经典款(阳光蓝）,15650879354,385.00,2933,5,2755,1989,0.97,13,6,34,25
小米（MI） 【小米授权商城店】米兔儿童智能电话手表3C 4G多功能男女孩3代彩屏学生防水电话！！ 米兔儿童电话手表3C 4G 粉色 官方标配,小米（MI）,小米（MI） 【小米授权商城店】米兔儿童智能电话手表3C 4G多功能男女孩3代彩屏学生防水电话！！ 米兔儿童电话手表3C 4G 粉色 官方标配,26120954578,459.00,2908,5,1553,2319,0.96,13,7,34,15
360 儿童电话手表8X4g版视频电话手表定位儿童电话手表智能IPX8级防水学生手机拍照WIFI 云霞粉【专享套餐+送电动牙刷+贴膜+吊坠+表带】,360,360360儿童手表8X,50312285900,69.90,2905,5,765,2113,0.96,32,17,17,10
正港电子表手表男女学生韩版运动智能手环防水夜光智能计步心率监测触屏简约潮流时尚户外闹钟震动电子手表 675黑色【店长推荐、来电、微信、短信提醒】,正港（ZGO）,正港电子表手表男女学生韩版运动智能手环防水夜光智能计步心率监测触屏简约潮流时尚户外闹钟震动电子手表 675黑色【店长推荐、来电、微信、短信提醒】,35833349358,69.90,2893,5,1341,2133,0.94,20,10,44,31
ots青少年手表男款中学生时尚潮流个性情侣表韩版儿童手表男孩女孩初中高中生运动夜光防水电子表闹钟 T5S黑色智能手环（震动闹钟 3D计步 卡路里）,奥迪斯（OTS）,ots青少年手表男款中学生时尚潮流个性情侣表韩版儿童手表男孩女孩初中高中生运动夜光防水电子表闹钟 T5S黑色智能手环（震动闹钟 3D计步 卡路里）,13374225278,178.00,2918,5,1747,1743,0.97,12,4,17,24
【彩屏血压心率血氧手环】手表男女心率血压血氧睡眠监测多功能智能手环防水计步器来电提醒电子表 黑色【测心率血压血氧 多种运动模式】,博之轮（BOZLUN）,【彩屏血压心率血氧手环】手表男女心率血压血氧睡眠监测多功能智能手环防水计步器来电提醒电子表 黑色【测心率血压血氧 多种运动模式】,35767634466,79.00,2888,5,2811,1228,0.99,9,5,6,12
八魔 电话手表智能儿童电话手表中小学生男女防水定位拍照 【赠品 电话卡】 单拍不发货,八魔,八魔 电话手表智能儿童电话手表中小学生男女防水定位拍照 【赠品 电话卡】 单拍不发货,57306220556,138.00,2867,5,411,2452,0.99,7,0,3,1
圣斯登 智能手表男 运动手环防水蓝牙计步器 女孩学生儿童潮牌闹钟电子表 机械款【心率+血压+来电提醒+闹钟】科技黑8088,圣斯登,圣斯登 智能手表男 运动手环防水蓝牙计步器 女孩学生儿童潮牌闹钟电子表 机械款【心率+血压+来电提醒+闹钟】科技黑8088,29660148479,136.00,2866,5,2684,1382,0.97,21,7,37,24
智力快车 儿童电话手表360度防水GPS定位4G联通移动电信全网通智能电话手表学生拍照手机男女孩 王子蓝（升级WiFi定位+游泳防水+待机7天）,智力快车,智力快车 儿童电话手表360度防水GPS定位4G联通移动电信全网通智能电话手表学生拍照手机男女孩 王子蓝（升级WiFi定位+游泳防水+待机7天）,51640954201,49.00,2856,5,669,2380,0.98,9,4,4,6
AMAZFIT 米动手表青春版表带 图腾黑（不含手表主体）,AMAZFIT,AMAZFITAmazfit 米动手表青春版表带,5258597,429.00,2846,5,2455,2028,0.99,9,5,9,14
,,,,,,,,,,,,,
NOERDEN 牛丁 智能手表 瑞士机芯 音乐控制 自动校时电话提醒振动 双曲蓝宝石镜面防水计步 LIFE2+ 商务黑（米兰尼斯钢带款）,NOERDEN,NOERDEN 牛丁 智能手表 瑞士机芯 音乐控制 自动校时电话提醒振动 双曲蓝宝石镜面防水计步 LIFE2+ 商务黑（米兰尼斯钢带款）,34240264396,599.00,2713,5,1338,1889,0.99,10,4,8,3
,,,,,,,,,,,,,
鸣动 全网通电话手表插卡通话智能手表wifi上网手表成人初高中学生多功能男女运动手表手机智能可换表带 A1黑红色（四核16G版）赠送蓝牙耳机,鸣动,鸣动全网通电话手表,58529094656,499.00,2699,5,651,2030,0.97,17,1,14,4
DMDG 智能手环蓝牙耳机二合一多功能蓝牙通话手环运动手表心率血压健康检测苹果安卓华为小米通用手环 土豪金（搭配AI语音智能助手）钢带,DMDG,DMDG 智能手环蓝牙耳机二合一多功能蓝牙通话手环运动手表心率血压健康检测苹果安卓华为小米通用手环 土豪金（搭配AI语音智能助手）钢带,46555351455,358.00,2696,5,1768,923,0.99,62,5,3,2
NOERDEN 牛丁 智能手表 瑞士机芯 电话提醒 LIFE+男女士腕表 运动计步手环蓝宝石镜面 炫酷黑,NOERDEN,NOERDEN 牛丁 智能手表 瑞士机芯 电话提醒 LIFE+男女士腕表 运动计步手环蓝宝石镜面 炫酷黑,13518506613,499.00,2698,5,2586,1598,0.98,50,22,16,21
CarePro 智能手环蓝牙耳机二合一语音通话手表男女款心率血压运动手环触屏蓝牙计步器时尚黑色 商务黑,CarePro,CarePro 智能手环蓝牙耳机二合一语音通话手表男女款心率血压运动手环触屏蓝牙计步器时尚黑色 商务黑,18793943365,599.00,2688,5,2657,1418,0.99,18,8,8,14
【限时直降100】华为手表WATCH GT智能手环运动游泳防水心率睡眠2监测 时尚款 （钢色）,华为（HUAWEI）,【限时直降100】华为手表WATCH GT智能手环运动游泳防水心率睡眠2监测 时尚款 （钢色）,34730972036,1488.00,2664,5,1508,1532,0.99,39,91,5,1
博之轮（BOZLUN）智能运动手表3D彩屏UI光学测心率睡眠计步来电信息提醒拍照IP67级防水 运动版黑带,博之轮（BOZLUN）,博之轮MG03黑壳白面黑带,4353716,399.00,2661,5,2116,1507,0.97,26,19,30,24
乐玛通（LOKMAT） 智能手表钢化膜电话手表防刮膜 镜面直径35mm,乐玛通（LOKMAT）,乐玛通（LOKMAT） 智能手表钢化膜电话手表防刮膜 镜面直径35mm,38913845082,38.00,2659,5,644,2022,0.98,8,0,9,4
博之轮（BOZLUN）智能手表男运动手环 3D彩屏UI心率血压检测时尚学生电子手环表 IP67级防水 红色,博之轮（BOZLUN）,博之轮B20黑色,100008638726,199.00,2651,5,2311,1805,0.98,11,11,22,23
八魔 电话手表 儿童电话手表学生定位4G全网通智能手表电信移动联通版视频通话插卡WiFi 星空粉 4G全网通 视频通话 游泳级防水,八魔,八魔 电话手表 儿童电话手表学生定位4G全网通智能手表电信移动联通版视频通话插卡WiFi 星空粉 4G全网通 视频通话 游泳级防水,45257723296,279.00,2645,5,1254,1365,0.97,74,64,21,5
卓迪（Zhuodi）4G全网通儿童电话手表WIFI连接视频通话智能GPS定位防水小天才学生小米电信版 豪华版-极光蓝,卓迪（Zhuodi）,卓迪（Zhuodi）4G全网通儿童电话手表WIFI连接视频通话智能GPS定位防水小天才学生小米电信版 豪华版-极光蓝,12048695484,498.00,2632,5,2553,1221,0.99,10,0,8,4
小寻 小米Mibro小学生天才儿童电话手机手表A2智能360度生活防水GPS七重定位防丢长待机男女孩 【A2蓝色表带】,小寻,小寻 小米Mibro小学生天才儿童电话手机手表A2智能360度生活防水GPS七重定位防丢长待机男女孩 【A2蓝色表带】,49835042686,39.00,2618,5,437,2175,0.98,9,5,6,2
彬格 智能手环血压心率血氧运动手环男女防水睡眠健康OPPO计步彩屏vivo华为苹果多功能手环手表 经典黑【心率血压运动健康彩屏防水版+大礼包】,彬格,彬格 智能手环血压心率血氧运动手环男女防水睡眠健康OPPO计步彩屏vivo华为苹果多功能手环手表 经典黑【心率血压运动健康彩屏防水版+大礼包】,42323515376,65.00,2602,5,1522,1040,0.97,338,48,26,14
竞技者（jingjizhe） 多功能测血压心率运动智能手环男女彩屏圆屏蓝牙手表苹果安卓通用防水计步器 手势触控款-科技黑（送原装表带）,竞技者（jingjizhe）,竞技者（jingjizhe）竞技者 *M29,48458008330,299.00,2589,5,1154,1398,0.96,29,40,21,16
