,Unnamed: 0,comment_id,product_id,guid,content,create_time,reference_id,reference_time,score,nickname
176,6,1236711819,298104,e88b6aee-debd-4b06-88e5-071f15648f03,我和我媳妇最近都因北京的雾霾天感冒咳唆了，家里的空气质量极不好。昨天上午订的货，晚上就到了，用了一个晚上效果非常好，嗓子不再干裂疼痛咳唆了，睡眠质量也好不少。使用急速档位的时候风很大，也就几分钟空气质量就好了很。睡觉的时候我们用的是睡眠档，声音非常小，很舒服。推荐使用此品牌，比起某米品牌排不上队强多了。,2015-12-30 09:37:43,298104,2015-12-29 10:41:44,5,w***2
177,7,10174919970,298104,1882ca92-8231-4b93-9e70-6a8c0fb8266d,很喜欢这个净化器，感觉性价比挺高，之前在犹豫小米和三星的，但一点也不后悔选择了它，开启后声音很小，这是我最看重的地方，而且轻巧，体积小，本来房间就只有13平，把它放在桌子下面正好这个体积很好摆放，很喜欢,2017-03-02 11:49:40,298104,2017-02-28 09:53:00,5,我***亮
178,8,11449731356,298104,f7e9d65b-21a6-4f94-ac0e-698963570aae,宝贝收到了。很人性化的产品，自动状态下几乎没有声音，净化效果也很好，空气清新多了！一直忧郁是不是要买这个空气净化器，最后还是相信了松下的品质，果然没让我失望！！！,2018-05-03 06:30:22,298104,2018-04-30 21:56:55,5,欣***2
179,9,11570985284,298104,c10b99b9-9842-4929-82d2-1801a4ce1875,绿色 很好看 很清新，设计简单大方。才装修完 为了可以去除部分甲醛，和灰尘。试用了下 机器运转完好 没什么问题 到后面使用再追平。,2018-06-09 07:31:24,298104,2018-06-01 05:03:24,5,夏***虫
180,0,10577273218,298104,f6dc4502-3b16-4a92-9bf0-7073fbdf6031,家人很满意，新家刚装修有些味道，晚上睡觉放在孩子的屋里净化效果很好，新房里的异味也少了不少，价格实惠，睡眠也很安静，甲醛去除了不少，送货也很快。,2017-07-01 13:53:14,298104,2017-06-18 00:13:21,5,j***z
181,1,10045274821,298104,acdf450a-4df6-4f89-ac0e-4b9d3aaaa587,买了三天了，使用效果感觉不错，屋里老人刚抽完根烟，我马上打开净化器，两三分钟一点烟味屋里都没有了，样子小巧轻便，打开后声音很小，总之还是很不错的。,2017-01-08 19:10:30,298104,2017-01-05 10:16:04,5,j***米
182,2,10017371357,298104,b3f05b44-dbb5-4557-9907-8bf3a7ed9088,昨天买的今天就到了，包装还不错，声音很小，不用睡眠模式都可以睡觉。一打开灯就是蓝色的，难道我房间的空气有这么好。外观很漂亮，不管有没有用，反正心里舒服很多。,2016-12-29 22:51:37,298104,2016-12-28 13:48:35,5,j***8
183,3,10845226971,298104,1bb5238e-db98-475e-b567-8fa3ee057432,外观非常漂亮。使用很简单。开的最强的，风力蛮大的。开了以后，感觉空气好了很多。下次再来买两个。,2017-10-09 11:26:46,298104,2017-09-26 09:03:49,5,乐***下
184,4,2134414117,298104,4f791457-2be2-4308-984e-919776094feb,非常好。不得不说从设计到包装都很彰显细节。非常静音，出风柔和。外观小巧精致。推荐购买。,2016-12-18 10:19:29,298104,2016-12-17 18:05:18,5,薇***书
185,5,10102464474,298104,af1116ca-59bc-49ac-b638-143eae1a608f,媳妇儿怀孕了买的空气净化器，好用，晚上睡觉的时候用睡眠模式就行，特别安静。,2017-02-03 11:18:05,298104,2017-01-17 21:03:10,5,gelaimaidongxi
186,6,582386973,298104,aa177392-5ab1-4664-8935-81db1e27cd6f,发货快，京东快递就是给力，一点都不受春运影响。松下产品很贴心，打开盒子就有贴纸说明，让人一步步操作就行了，很好的设计。已投入使用，噪音很小，效果待观察！,2015-02-14 19:51:32,298104,2015-02-12 15:25:34,5,无***猫
187,7,11088209295,298104,bbc92d7a-0e7d-450b-be0d-26dffded00e1,家里所有的电器都是京东，速度超快，质量有保障，这款空气净化器是同事推荐的，大品牌真的信得住，非常棒，真的管用，颜色也是淡淡的绿色，好喜欢。不是拖，东哥的东西信得住，推荐！,2017-12-19 21:37:44,298104,2017-12-14 10:01:09,5,s***8
188,8,12098308492,298104,d9461378-841c-4378-8974-b7d814bc39d5,很好用 特别的喜欢 而且这个颜色也很好 喜欢 用起来感觉家里的空气都很舒服了 包装很好 没有破的情况出现 今后还会再次购买一台的 价格合理 会继续支持京东的,2018-11-08 10:31:23,298104,2018-11-02 23:34:43,5,cc奇奇
189,9,12808487288,298104,4991cfc3-f681-421a-82b5-c2df5180e62e,挺灵敏的，净化速度很快，不错！快递小哥人很不错，蛮帮忙。,2019-05-27 00:39:31,298104,2019-05-18 08:47:24,5,低***o
190,0,11570991306,298104,7103621c-7208-497e-8466-b2bcc3e7e562,我买的松下（Panasonic）空气净化器F-PDF35C-G 收到货了，到货很快，外型漂亮 颜色好看。可以除雾霾PM2.5，去除过敏原，尤其对过敏性鼻炎的人有效果，还可以去除二手烟。是小型的适合家用的机器。,2018-06-09 07:36:12,298104,2018-06-01 04:59:47,5,夏***虫
191,1,1169192416,298104,a407b942-fb38-4658-aa2c-fd5737253142,东西送的超级快！上午不到11点下单，下午14点30左右就送来了！东西我们打开测试了，很好用，当有烟在附近的时候，机器会有提示并过滤，质量看看以后怎么样！,2015-12-02 21:57:39,298104,2015-12-02 10:50:03,5,八***柳
192,2,1238601156,298104,18b7ec95-fb5b-4692-980c-e7789205ffe8,京东就是快，昨天拍的今天就到了，打开试用很好，小巧很简单，低速和自动风量基本静音，中速声音大了不敢开，还是很不错的推荐朋友购买了,2015-12-30 22:57:29,298104,2015-12-29 11:11:20,5,j***l
193,3,10537744690,298104,fa4ba978-b5c3-4fa7-88e3-52cd4e27c098,几年前买过一个粉色的，滤网比某品牌的经用，每周末用吸尘器吸滤网上的灰尘特别有成就感！有了空气净化器家里也干净了不少。这次本来是想买电动牙刷，凑单的时候凑了空气净化器的滤网，然后发现空气净化器特价，用上全品类满减券果断入手。产品包装没得说，好多细节都用胶带纸粘牢，很贴心。,2017-06-20 20:30:25,298104,2017-06-18 13:13:03,5,k***m
194,4,2145247400,298104,ce02f7f2-5fa0-41cc-afeb-2462f5e67702,用了几天，感觉心里安慰最主要，大部分时间是蓝灯亮，有时候要现一下红灯，吹出的风还是凉悠悠的很清新，外观挺秀气，比较轻巧。,2016-12-21 18:15:16,298104,2016-12-13 09:43:30,5,龙***儿
195,5,10298586111,298104,d7692b19-1526-416e-86dc-1a28042a7aa1,很不错，声音很静，也比较灵敏，别靠墙太近，容易行程气流减弱效果，放在空荡不碍事的地方最好,2017-04-11 19:20:20,298104,2017-01-19 18:57:26,5,我***豪
196,6,11063327465,298104,3fa0d1b8-ac07-450e-8f7b-8495a99ef484,千挑万选选的这款，算得上经济实惠，外观也很好看，自动的没有噪音，很是安静，安装也很方便，感谢京东的便捷，昨晚下单今早就收到货了，给快递小哥点赞,2017-12-12 13:37:37,298104,2017-12-12 00:10:42,5,z***u
197,7,10882489816,298104,c1640051-974c-4cc0-87fa-29fe024beb4b,京东师傅送货很快，宝贝收到了，与图片一样，开机声音很小，睡眠状态很安静。满意。,2017-10-22 11:16:47,298104,2017-10-18 23:27:38,5,j***1
198,8,10964524660,298104,9dd3e69d-1bcb-4d1a-a767-a3ac26059be8,收到货物，上一个是2012年买的，一直用着效果很好，关键是耐用。这个价格就很值了！空气净化器不在乎一个有多大，最好多几个地方摆放，净化效果就好了！,2017-11-13 17:20:27,298104,2017-11-12 15:04:37,5,s***0
199,9,10715845409,298104,5f06ec4e-5795-4662-b47a-5e80bebea760,收到宝贝后，试用了几天才来评价，吸烟味效果很好，只要吸几口烟，蓝色的灯马上就转为红色的，房间里的空气质量问题马上解决了，买个放心。,2017-08-20 19:47:32,298104,2017-08-14 09:27:44,5,j***4
200,0,10842126409,298104,2b891615-27c1-470c-ae8c-a86733b45c5d,宝贝外观时尚靓丽，运行起来声音不大，空气质量明显好转，家里人都很喜欢,2017-10-08 08:48:59,298104,2017-10-05 10:10:13,5,yaya7679
201,1,10774696732,298104,88fe0e01-d843-4a8c-8f5b-e44f35795183,先说产品，静音，美观，能直观感受到屋子里味道变淡，再说京东，服务实在没的挑，昨天下单的，今降价一百块钱，联系京东客服，五分钟之内差价就退回原账户了，赢在服务，赞！,2017-09-11 19:36:49,298104,2017-09-10 21:43:37,5,j***2
202,2,1577724120,298104,18ea25fa-1a37-4c7b-acf3-467cdd4f72e0,618活动买的，性价比高！至少有买家晒过专业检测数据，所以一直比较关注，东西确实好，买回来冲着他吐了口烟，瞬间爆表，很灵敏，自动运转5分钟后恢复！值得购买！低速模式基本没声音！,2016-06-05 20:12:48,298104,2016-06-03 14:17:32,5,M***t
203,3,11040714308,298104,dc439c9b-839f-4dd4-ad15-0e309d7d5455,真的很好，我看评价，有说不好的，打开空气净化器有的说机器灯一直是绿的，打开前脸，把里面过滤网的塑料袋拿掉就好了，就可以过滤空气了，真的很好用，不错，物美价廉，值得购买。,2017-12-04 17:25:31,298104,2017-12-03 19:18:38,5,1***d
204,4,2147318642,298104,50d8fcbf-b89b-4067-bccd-a236abe8c07d,买来用一天最大的感受是：超~级~静~音~，晚上睡觉的时候不用睡眠模式也没有一点声音，空气检测度有污浊的时候风量会增大，这个时候是能听到出风动静的，和这个价格比起来真的非常满意，很适合放在卧室，外观美丽，全都好评。,2016-12-22 13:05:35,298104,2016-12-20 09:19:57,5,k***u
205,5,12441799555,298104,f0c294e1-1cdf-41dd-89be-52b8f3369d1d,全自动状态下噪音小，净化空气效果也非常好。,2019-02-09 16:41:11,298104,2019-02-02 06:47:16,5,z***0
206,6,11056574637,298104,e21fe5c1-715d-4405-88c8-c6cde631f3d5,做工精细，小日本技术就是细活，刚刚看了视频自己调了灵敏度。期待效果哦！首先同价位这款松下净化器颜值很高，操作简单易懂，京东快递依旧给力。一直喜欢包括相机在内的松下品牌，合资品牌，值得信赖！,2017-12-10 10:55:13,298104,2017-12-01 10:32:11,5,居***店
207,7,10113319456,298104,9df95242-aa01-4fc1-9bee-738f85388acd,很不错，用了一段时间，赶脚还是有一定效果，比较静音的设计，春节期间一直开起在,2017-02-08 16:12:51,298104,2016-12-17 20:09:46,5,余***_
208,8,1246740588,298104,2e75bf9e-3f09-4c30-a537-7c40de821d05,外观很漂亮，占用空间也不是很大，声音很小，晚上睡觉用几乎听不到声音，用段时间在追平。,2016-01-04 07:44:18,298104,2016-01-01 16:11:52,5,franklin45
209,9,11924626017,298104,aef2dd3c-ee39-452c-b781-53c3c9858a99,不错呃，颜值高，抽根烟马上就能检测出来，也很静音，非常不错的选择，值得购买，支持京东！,2018-09-19 02:52:14,298104,2018-07-24 10:51:16,5,夜***夫
210,0,10074260772,298104,9dc66356-08dd-4fcb-9677-dd4d6f4c13a8,外观时尚，颜色也是我喜欢的，价格也合理！最主要的是噪音很小！我喜欢，推荐给大家,2017-01-17 23:28:03,298104,2017-01-09 21:33:53,5,j***e
211,1,10046500675,298104,58577bc5-1158-4b0d-ae8c-656373043989,买来就赶上雾霾，净化器很好，至少没那么不舒服了。家里能呼吸道清新的空气实属难得。,2017-01-09 09:32:34,298104,2016-12-30 20:23:46,5,l***0
212,2,620344619,298104,bcc3a1ef-aac2-414e-9b61-94430bd8b109,"物流配送快，送货员服务态度超好，赞，商品很好，无声，基本是静音，室内的空气质量指数有了明显改善。给超级好评。
",2015-03-24 02:26:24,298104,2015-03-22 15:30:47,5,鑫***世
213,3,1125014276,298104,fc6c7639-f4d3-4cb8-9e26-8f19411a4a8d,试用了一下不错，低速很安静，基本没有声音，传感器也很灵明，抽烟一会就会可以感应出来。,2015-11-16 16:04:41,298104,2015-11-11 01:17:55,5,Jacky2580
214,4,2145192341,298104,5aa72d24-bd47-4780-9b08-a17e92ca82d2,收到好几天了，用了几天才来评价！也感觉不到有没有效果，反正构造很简单，也很轻便，便于挪动，包装挺不错！睡眠模式没有声音！,2016-12-21 17:54:55,298104,2016-12-12 12:54:25,5,心***0
215,5,2118726872,298104,aee469ea-7b81-45ec-81ec-ac6038535ab1,货已收到颜色很漂亮很小巧，噪音不大，松下电器做工很精致，功能在试,2016-12-13 13:40:48,298104,2016-12-12 12:56:15,5,希***3
216,6,10258634751,298104,ec5da699-e487-4db1-8e5b-26ef89cf0bad,在净化器里算最亲民的款了，用在小房间里效果不错，低档运行非常安静！实测效果如下：使用前室外pm2.5指数为290，装了新风的室内指数为90上下，开机选自动档运行后指数为30。完全满足了一般家居生活的要求，准备给其他卧室也配备此款,2017-03-29 13:58:27,298104,2017-03-08 07:34:34,5,小***咪
217,7,12437287580,298104,dbd863ba-e2d7-4958-acb0-77a28da4be12,家里一直用着一个这个款，因为突然的情况，需要再加一个净化器，就又选了这个，非常快就送来了，大年三十啊！还一个原因，这款的滤芯性价比很高，经济实惠型。,2019-02-05 13:49:56,298104,2019-02-03 19:50:25,5,w***8
218,8,10768311833,298104,b98a3681-f345-4a6c-adaf-0ac2de3cec89,松下空气净化器收到后就挑了一个空气质量较好的一天严格按照说明书安装使用后确认效果比较满意 异味感应灵敏度较高 清新绿色外表美观大方 是我多方比较选择后性价比之选 很好很满意 值得推荐,2017-09-09 13:58:04,298104,2017-09-05 09:15:41,5,j***2
219,9,12685050222,298104,861ee266-d309-4882-ad91-9692077b40e4,产品用着确实不错，卧室内用着很方便，静音效果很好。空气质量有一定的改善，清洁方便,2019-04-24 00:18:39,298104,2019-03-25 22:58:28,5,w***7
220,0,11570982117,298104,07b2fd16-7c7e-416f-9d00-477420a393e8,活动时买的 秒杀买的。很实惠哦！东西漂亮，不占空间，可以净化空气，防止二手烟。不错,2018-06-09 07:29:04,298104,2018-06-01 05:04:42,5,夏***虫
221,1,12523225133,298104,9d79a497-5bab-4fcb-b620-eac0e6a7de22,京东物流很快，一如既往的好评。松下品牌值得信赖，质量有保障，运作起来基本声音小，睡眠模式下完全听不到噪音，精简易上手，适合小宿舍使用,2019-03-08 20:31:55,298104,2019-02-25 20:48:35,5,j***v
222,2,10715654194,298104,4a4ebc2a-08d8-4951-b953-d49b501a9002,很好的，高大上，插上开关马上绿灯，提高房间空气质量，以后继续跟踪观察是否一如既往,2017-08-20 18:21:20,298104,2017-08-19 19:36:48,5,y***3
223,3,10143476682,298104,2b0a6647-495c-4e46-b63d-bde3c13c3b39,买给父母用，质量不错，反应灵敏，很好用！虽然有了净化器，还是希望雾霾天少一些！,2017-02-19 17:14:34,298104,2017-01-04 14:09:55,5,R***i
224,4,1325678704,298104,268016bd-b0f6-4869-a401-6e8e470151c0,雾霾最严重时买的，高处出原价200多，不过质量还满意。吹风量大，净化效果和电风扇吹是一样的。即使涨价了？，也还很便宜。,2016-02-12 22:54:06,298104,2016-01-06 11:02:52,5,5***j
225,5,12455444877,298104,b5df025d-2179-493f-b5ab-615d1c05d7ef,第一次用空气净化器，操作简单，声音高档的话会比较大，但是最低档声音不影响休息，做工质量挺好的，买一送一很实惠！,2019-02-15 17:33:31,298104,2019-01-28 07:15:13,5,r***r
226,6,12211403218,298104,aea1f4bb-ab9b-4154-be63-930c365670c1,这个空气净化器挺好的，回到家也试用了一下，商品包装完好，而且快递比较快，商品也完好无损，非常好，而且净化的效果也很不错，耗电也比较低，适合在冬天空气质量不太好的时候用，而且松下是~品牌，质量信得过，且这一款滤网也不算太贵，总体来说非常满意，如果以后亲戚朋友有需要，我也会介绍给他。希望这款净化器可以再便宜一点，而且它的配件也可以再便宜一点，希望后续的效果不错吧。希望卖家多给点优惠，平时多搞活动，造福消费者。,2018-12-02 14:08:29,298104,2018-11-11 11:12:55,5,6***0
227,7,10108523650,298104,029f3521-0423-4094-be3c-595ba8547f36,不错的商品，东西很精致，占地方很小，效果不错，一会灯就会变化，性价比值得推荐,2017-02-06 15:52:43,298104,2017-01-23 23:22:31,5,西***乐
228,8,11024934405,298104,ea367903-dd66-4436-8034-cf29cf21c84f,速度很快，当天到，还送货上门，省电模式没有声音，很好，简单操作，期待效果,2017-11-29 12:41:01,298104,2017-11-27 07:38:15,5,j***g
229,9,10210984192,298104,ec3ea8e7-b583-4c2a-9a07-137f81a0661d,空气净化器对于雾霾严重的城市真是太有用了，保护了我们的肺，保护呼吸系统。棒棒哒。,2017-03-14 08:46:20,298104,2017-01-05 23:53:02,5,小***1
230,0,1219244153,298104,d44d6262-8777-407f-96e3-58c9f2a50c7f,一下子买了两台，雾霾天仍送货快捷，京东厉害。老人使用，操作简单方便。开机没有什么异味，使用一阵有些效果。低档静音不错，二档，三档声音也在可接受范围内。这个价位的机器很不错了。,2015-12-22 17:44:18,298104,2015-12-21 14:41:00,5,jd_尽善尽美0
231,1,10023506525,298104,7ccb18ec-0c6f-490a-aba0-a7af79f009e0,"郊区大老远第二天就送到了。打开很好用，pm2.5降的很快，声音小。做工好。京东送货上门非常满意。
这雾霾天能用上真及时。",2017-01-01 11:57:04,298104,2016-12-31 13:56:06,5,c***n
232,2,12989674670,298104,2a7d1b95-a2ba-4a60-b4ab-a09ca4990e22,下單至收貨不到一天時間，快遞太給力了！ 物品質感沒話說，強力推薦各位朋友選購?,2019-07-07 21:28:53,298104,2019-07-05 22:56:25,5,jd_138237wkf
233,3,10581775951,298104,982a8c9f-6a0f-439b-8559-50ad93d0ea34,高颜值的净化器，618价格也很给力，实际使用很方便，声音很小，操作简单，建议有宝宝的家庭必备一个～,2017-07-02 23:08:26,298104,2017-06-18 22:39:29,5,酷***丸
234,4,11971290196,298104,d30b4014-72ea-448b-b987-a2865e4288a7,昨天下午下单今天上午就收到了，物流很快包装完好无损，打开看了漂亮的就像艺术品，放在小屋里完全没问题，主要是还能清除过敏原，又能净化空气，很完美。,2018-10-03 18:20:28,298104,2018-10-02 13:55:13,5,j***x
235,5,12542650374,298104,dc5d8db5-5315-4f0a-8231-caebfc7ffeb4,不占地方，出风量很大，安装容易，样子也很大气好看，一入手就立马使用了，希望可以改善空气质量,2019-03-14 16:11:38,298104,2019-03-10 17:23:19,5,j***q
236,6,13300217697,298104,41a7067e-9c18-4d3d-8466-c862a7f48aec,机器是给老爸买的，静音模式基本听不到声音，很好。,2019-10-07 07:56:38,298104,2019-09-30 21:24:38,5,oliviatxm
237,7,12767676292,298104,1e9983e4-d710-415d-a4fa-819cf9920f35,安装快捷，移动方便，开机声音很小，很好的一次购物。,2019-05-16 07:24:49,298104,2019-05-14 17:50:58,5,jd137825ygx
238,8,10036535716,298104,c45584a5-2968-43b9-b888-73bd8b962052,非常好，反应灵敏，有污染环境就亮红灯，噪声小，推荐这款。,2017-01-05 19:47:35,298104,2017-01-04 12:50:25,5,小***0
239,9,2097239631,298104,e34da9d8-9a6a-4ea2-b7bd-87147ca861ac,很漂亮 安装也方便 用了一段时间了 感觉不错 声音可以接受 小分量 基本没有声音,2016-12-06 15:01:00,298104,2016-11-18 13:56:50,5,j***6
240,0,1216257108,298104,a9eb14e9-cf81-4333-b5ab-ffd9f3dded45,小巧，简洁，打开看了之后还不错，绿色的图案很清新，声音很小，没有显示空气质量的标示不是太完美，整体对得起价格，松下大品牌,2015-12-21 15:00:02,298104,2015-12-21 10:46:39,5,o***m
241,1,1982640094,298104,bfc1486e-d37b-4d58-b1ab-0fc3a22f90bb,还不错?，颜色很漂亮，使用方便，不占空间，给老人用很好，噪音小，希望可以有效果啊！,2016-11-06 11:56:10,298104,2016-11-03 20:25:52,5,乔***子
242,2,10801280797,298104,d344c70d-59f6-4d61-97d0-21da888e7550,质量很好，外观漂亮，做工精致，试用了一会很灵敏，雾霾天气可以无忧了,2017-09-21 16:39:42,298104,2017-09-18 23:04:49,5,盐***虹
243,3,10273064799,298104,9ac9dece-060c-4e35-b97e-e7477a9d9002,用了之后才来评价，感觉还不错。放在卧室里，晚上睡觉感觉也舒服多，而且没有噪音，很安静。,2017-04-03 12:43:44,298104,2017-03-30 13:53:07,5,s***h
244,4,1104718576,298104,82462095-b739-4391-9cf8-002e45c39c95,"东西非常号


东西很好，室内空气有变化，尤其适合雾霾天气，北方城市必备。快递很给力，当天下单，第二天上午就到了，很满意的购物。",2015-11-10 18:33:34,298104,2015-11-05 20:43:27,5,q***o
245,5,10079040605,298104,1f810a6f-42da-4c52-984f-9a658ba21aad,快递超级快！！！快递员服务好！！！产品外观雅致，噪音小。确认是新产品，今年刚出厂的。,2017-01-19 15:17:11,298104,2017-01-18 11:47:23,5,t***M
246,6,570322877,298104,d1c8ae4e-0ca9-414f-8096-f3ba53e41847,非常漂亮而且感应灵敏。放在书房刚开时候是蓝灯，在它旁边抽了支烟，变六个红灯并开始工作，一回转两个红灯，3小时后再转蓝灯。赞一个。另外噪音非常小，外观漂亮。之前买过几百元的某大品牌国货，噪音大而且不灵敏，磁场还特大，只要一开机家里音箱就受干扰发出噪音。这个松下比国货好用太多了！不是我不爱国，是它自己不争气。,2015-02-04 16:03:16,298104,2015-02-02 16:52:21,5,espanor
247,7,10522617699,298104,733de47c-4d9a-4342-9db1-894440011ea9,真的不错?在房间里吸烟，一会儿就没有烟味了，运行安静。很不错哦！,2017-06-17 19:57:59,298104,2017-06-17 08:58:42,5,w***g
248,8,13070216522,298104,54e3fe15-932b-4438-8d21-0d1441c28c0f,快递满意 到家就通电尝试了 开了一下午 房间的烟味基本没有了 很不错 值得购买,2019-07-31 13:51:23,298104,2019-07-29 22:09:36,5,j***8
249,9,12122072215,298104,8fffc391-7cff-41d9-8644-33ce41077b84,双十一收到的第一件东东，京东速度没的说，外观很好看，做了测试，很灵敏，性价比很高，值得推荐,2018-11-12 19:22:00,298104,2018-11-11 07:30:34,5,s***7
250,0,12474754234,298104,a1212583-0461-40de-8877-70babb1fb643,不错，包装很好，质量质量也好，噪音不大，外观很漂亮。,2019-02-21 19:25:35,298104,2019-02-19 17:36:39,5,热***尼
251,1,10038028691,298104,a5500a1b-8968-43e0-8a91-4516092038d9,物流很快，第二天就到货了，设备很管用，pm2.5数值瞬间降下来了！低档噪音也很小，超赞！,2017-01-06 11:31:40,298104,2017-01-05 14:26:26,5,V***6
252,2,10011006892,298104,6a0dd0d3-b13f-49b9-bbc8-d2951789331a,非常好，没有味道，样子美观，价格也合适，还有，很敏感，有异味立马变红灯，绝对五星好评！,2016-12-27 20:09:55,298104,2016-12-26 22:52:09,5,j***b
253,3,599770518,298104,adb05924-6a88-480e-bc05-26320eb5cdb3,机器很轻便，最低档风力很安静，传感器非常灵敏。暂时很满意，期待长期效果。,2015-03-09 11:15:56,298104,2015-03-07 15:31:28,5,阿***J
254,4,12234735508,298104,d7ef46da-a5b4-45aa-9829-20e840c96cdf,物流快，秒杀买到的，价格给力，颜色也好看，花纹很清晰，办公室用大小刚好。一下买了3台?,2018-12-08 20:15:02,298104,2018-11-29 13:07:43,5,z***l
255,5,12340947916,298104,b53d3717-f2e9-4d28-bb09-75cc2e50cba6,净化器质量很好，净化效果也很好，颜色也很喜欢，京东配送，配送速度很快，保证我们的使用，还送货上门，喜欢京东，这个净化器值得购买，价美物廉,2019-01-05 19:15:28,298104,2018-12-13 22:41:09,5,欢***歌
256,6,703013378,298104,232dfff1-2e19-40a1-96b0-114a37e980c4,很小巧，不占地方，噪音不是很大，切换至睡眠模式几乎零声音，值得推荐。,2015-05-07 14:41:00,298104,2015-03-25 10:19:55,5,b***1
257,7,12321312397,298104,2a858b72-f7e8-4922-ae51-8161756da4b5,净化器非常不错，样子漂亮，触感非常灵敏，声音也很小，几乎是静音，晚上放在房间，宝宝睡得非常踏实，值得购买。,2018-12-31 09:08:56,298104,2018-12-16 00:01:22,5,赵***6
258,8,11207089900,298104,eb8bcdeb-6d6b-435a-aa74-529c62aa99a2,东西很好，狗毛立马就没有了。不错，很好。快递小哥辛苦了。谢谢及时送到,2018-01-31 19:48:55,298104,2018-01-29 11:57:02,5,j***1
259,9,1899591790,298104,c8db7ceb-4ff8-4b61-be41-09521e5fb199,质量佳，原物比想象中小些，但美观大方，运转时相当安静，很满意，推荐！,2016-10-09 12:51:51,298104,2016-10-01 11:45:17,5,j***5
260,0,11187237112,298104,45a44b6f-bcf2-42af-abec-fc614f122b14,小小的适合卧室用！很适合西安这种重度雾霾，自从用上之后呼吸道不适感已经没了！,2018-01-24 21:13:55,298104,2018-01-20 14:59:21,5,j***m
261,1,1311760790,298104,bb4138ac-f9fb-432b-b130-9a9f99eb9d5d,非常静音，外观时尚，过滤效果好，有半个小时，室内空气清新多了，值得购买。,2016-02-01 00:27:44,298104,2016-01-29 14:37:24,5,h***1
262,2,13188115094,298104,d8961866-841c-47b2-a2c3-47c0533bc3b4,很不错，买第二个了，婆婆家也放了一个，整晚睡觉房间空气也很好，服务态度很好物流给力,2019-09-04 13:46:22,298104,2019-09-01 01:22:52,5,jd735575
263,3,666752698,298104,571e4357-9118-40c2-b1ed-530ff45bd1b6,的确对空气净化有很大的好处，而且有空气质量的灯光展示，挺好的。放家里安心，一定要注意定期清洁，否则太脏了。,2015-04-19 21:18:37,298104,2014-12-28 12:17:22,5,n***7
264,4,1205360268,298104,1c320530-128d-44b5-af48-e37962863358,与实物描述一致，满意的一次购物。机器很敏感抽烟会变红，拖地打扫卫生时会变红。外面有味道进来后会变灯。机器做工精致颜色好看。,2015-12-16 23:11:19,298104,2015-12-03 22:29:54,5,龙晓谕
265,5,12679692248,298104,f50f17e7-63ff-42ef-bb3f-d8e70f77ead8,把空气净化器放办公室，效果非常好，办公室人多空气不好，闻着都难受，用了净化器效果太好了，静音模式非常好，都没有什么声音，商家态度服务都非常棒！,2019-04-22 17:48:35,298104,2019-04-02 14:13:31,5,b***w
266,6,2050363464,298104,d9eebff3-653a-4cbb-be46-96b3f8465219,构造和原理挺简单！原本我以为是很神秘的高科技～感觉不是很灵敏，老公抽烟时，还显示空气良好？,2016-11-22 00:18:59,298104,2016-11-11 00:09:14,5,桔***薇
267,7,11650025245,298104,a737eb4e-7b67-43b8-83a4-0953bf9e3d16,能检测到空气好坏，声音也比较小，送货速度快，产品有保障，全五星好评！,2018-06-28 10:55:12,298104,2018-06-18 17:45:52,5,h***8
268,8,11844838250,298104,6f67875b-ad5c-477e-88c5-4353cee12f3a,买回来用一个月了，效果不错， 我吸烟室内没有烟气了    很好用推荐,2018-08-26 15:23:28,298104,2018-07-19 21:16:54,5,p***8
269,9,2100679796,298104,bce1271b-fda2-4b68-b94c-f92f11572469,商品很好，很安静，几乎没有噪音，机器好用全自动，净化效果好，大品牌物超所值。,2016-12-07 17:09:15,298104,2016-11-29 05:53:11,5,熊***拾
270,0,12222543656,298104,5d76bee8-9f2c-49d6-9b6c-810690f83287,性价比最高的卧室用空气净化器。松下，大品牌值得信赖，安静，传感器灵敏，不需要任何附加功能，这款性价比最高。而且松下的滤网寿命很长，后期用起来成本很低，某些牌子的滤网报警很频繁，换滤网费用不低，松下这点很良心。,2018-12-05 13:25:27,298104,2018-11-18 10:58:36,5,游***仙
271,1,524563735,298104,e8475d38-172a-473a-99a4-afc19c0091c7,东西很不错，静音效果较好，基本无声，因为家里空气质量就很好，所以还不知道对比的效果怎样，单从性价比来说，应该不错的！,2014-12-27 18:35:41,298104,2014-12-27 09:23:46,5,九***谈
272,2,10138664720,298104,b2c37c5c-8f32-4092-b34e-7443983f1926,非常好用 效果真的不错? 净化效果好 静音 款式搭配条纹很时尚！！！,2017-02-17 21:00:20,298104,2017-02-16 09:14:47,5,月***e
273,3,1085011291,298104,8420e557-cd1d-429a-82e1-eb6fb7b00e39,挺安静的，美观，感觉很不错，性价比高，而且安装方便，过滤网也很方便安装。,2015-11-03 23:48:07,298104,2015-11-03 01:03:33,5,J***D
274,4,12420673476,298104,8d68018b-6f97-4150-a36f-fb20502dc179,买给家人的，都很喜欢，去除二手烟效果也可以的，不占地方，清新外观，出风口也满意，点赞！,2019-01-28 19:11:08,298104,2019-01-25 21:18:22,5,j***8
275,5,2101700005,298104,aaee9929-bdaf-4b4a-a4a5-6b91c66c3765,外观很时尚，家里用的话还是把灵敏度调高点比较好，睡眠模式想真的好静音好安静呀,2016-12-07 22:48:18,298104,2016-12-06 10:58:20,5,8***8
