,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
wedoking 电脑游戏耳机入耳式绝地求生吃鸡 台式笔记本电脑带麦克风加长线控电竞耳机耳麦 电脑双插头版 银灰2.5M,wedoking,wedoking 电脑游戏耳机入耳式绝地求生吃鸡 台式笔记本电脑带麦克风加长线控电竞耳机耳麦 电脑双插头版 银灰2.5M,26184344521,59.00,20059,5,10717,16037,0.98,74,19,55,59
唐麦（Tangmai） A8 有线耳机入耳式重低音立体声全民K歌音乐入耳式耳机有线控带麦 星空黑（安卓版）,唐麦（Tangmai）,唐麦（Tangmai）A8,13684464218,129.00,20056,5,14064,10346,0.98,175,39,60,85
铁三角 CKL220 时尚入耳式手机耳机 黑色 运动跑步 立体声,铁三角（Audio-technica）,铁三角ATH-CKL220,2113201,108.00,20040,5,16082,11312,0.96,114,16,241,340
荣耀 耳机入耳式原装mate8x/nova3e/3i/畅享8plus苹果安卓vivooppo 【金属版】华为AM116 黑色,华为（HUAWEI）,荣耀 耳机入耳式原装mate8x/nova3e/3i/畅享8plus苹果安卓vivooppo 【金属版】华为AM116 黑色,17285724577,59.00,19953,5,19187,13279,0.99,102,14,21,30
森海塞尔（Sennheiser） IE60 入耳式HiFi耳机 黑色,森海塞尔（Sennheiser）,森海塞尔IE60,604501,599.00,19946,5,15613,12192,0.97,214,41,175,193
一加云耳2 磁吸入耳式 无线运动蓝牙线控耳机（橄榄绿）,一加,一加一加云耳2,100005207381,79.00,19941,5,5445,14298,0.96,168,69,78,120
漫步者（EDIFIER）W25BT 蓝牙通讯耳机 智能商务耳机 车载蓝牙耳机 耳挂式  黑色,漫步者（EDIFIER）,漫步者W25BT,8049316,89.00,19888,5,7343,14294,0.95,178,99,182,151
freesolo【京东好货】挂脖式运动蓝牙耳机 无线跑步音乐耳机耳塞式苹果oppo华为 S4 银白色,freesolo,freesolo【京东好货】挂脖式运动蓝牙耳机 无线跑步音乐耳机耳塞式苹果oppo华为 S4 银白色,12511121423,99.00,19721,5,19493,4745,0.98,457,49,91,117
兰士顿 E7蓝牙耳机5.0半入耳式双耳无线运动调音带麦苹果XS华为小米vivo通用手机耳机 黑色,兰士顿,兰士顿E7,100002718233,499.00,19708,5,17981,14055,0.97,97,31,163,215
漫步者（EDIFIER） TWS5 真无线蓝牙耳机运动迷你超小微型入耳式苹果华为小米手机可通话 黑色,漫步者（EDIFIER）,漫步者（EDIFIER）TWS5,47115533682,79.00,19653,5,7776,11818,0.99,31,1,37,22
海天 无线运动蓝牙耳机 磁吸重低音 双耳立体声 音乐游戏跑步车载耳机 入耳式线控可通话 苹果安卓通用 高配版-黑色（超长待机）,海天（HaiTian）,海天 无线运动蓝牙耳机 磁吸重低音 双耳立体声 音乐游戏跑步车载耳机 入耳式线控可通话 苹果安卓通用 高配版-黑色（超长待机）,34973270607,849.00,19648,5,15889,12871,0.96,129,71,210,297
罗技（G）G633s RGB 7.1环绕声 游戏耳机麦克风 头戴式电竞耳机耳麦 王一博同款 G633升级款,罗技（G）,罗技G633s,100005982240,549.00,19464,5,17820,12569,0.98,164,109,115,166
美商海盗船 (USCORSAIR) 天行者头戴式电脑耳机 3.5mm接口 红色 7.1 游戏耳机 耳麦 VOID PRO Surround,美商海盗船（USCORSAIR）,美商海盗船VOID PRO Surround 红色,7964273,49.00,19450,5,14431,14401,0.98,132,170,108,85
铂典（POLVCDG） 耳机入耳式 重低音游戏魔音耳机手机电脑通用型线控带麦小米华为苹果K歌音乐耳塞 中国红（尊享版）,铂典（POLVCDG）,铂典（POLVCDG） 耳机入耳式 重低音游戏魔音耳机手机电脑通用型线控带麦小米华为苹果K歌音乐耳塞 中国红（尊享版）,13516080099,69.00,19474,5,18930,6752,0.99,134,42,74,47
浦记（PLEXTONE） G20电竞游戏耳麦台式电脑耳机带麦入耳式吃鸡耳塞手机耳机 绿色,浦记（PLEXTONE）,浦记（PLEXTONE） G20电竞游戏耳麦台式电脑耳机带麦入耳式吃鸡耳塞手机耳机 绿色,11257412991,39.90,19428,5,17323,727,0.91,14,0,1015,684
【超长待机】布卢图斯无线蓝牙耳机入耳式耳麦耳塞迷你运动跑步商务车载oppo华为vivo苹果手机通用 黑色,布卢图斯,布卢图斯x6,31798197454,59.90,19377,5,12392,12780,0.97,163,74,197,166
双动圈电脑耳机入耳式手机台式电脑笔记本通用双插头长线游戏吃鸡听声辨位带麦克风专业耳麦 银白色+送双插头转接线,FunuR,双动圈电脑耳机入耳式手机台式电脑笔记本通用双插头长线游戏吃鸡听声辨位带麦克风专业耳麦 银白色+送双插头转接线,28895099730,199.00,19347,5,12428,14773,0.98,72,20,71,97
【限时秒杀】标森 无线蓝牙耳机运动入耳式双耳磁吸 颈挂车载跑步吃鸡迷你挂脖式 通用于安卓苹果华为小米 烈焰红【闪充升级版丨一年换新五年质保】,标森（biaosen）,【限时秒杀】标森 无线蓝牙耳机运动入耳式双耳磁吸 颈挂车载跑步吃鸡迷你挂脖式 通用于安卓苹果华为小米 烈焰红【闪充升级版丨一年换新五年质保】,44514845218,79.99,19325,5,8656,10380,0.96,213,88,159,130
JBL T450 头戴式有线耳机耳麦 运动音乐游戏耳机 带麦可通话 苹果安卓华为小米通用 黑色,JBL,JBLT450,3759849,59.00,19240,5,15923,13737,0.98,172,75,133,156
沐圣（MOOLSUN） S39蓝牙耳机双耳入耳式 无线跑步运动颈挂式手机平板通用 神秘黑-标准版,沐圣（MOOLSUN）,沐圣（MOOLSUN） S39蓝牙耳机双耳入耳式 无线跑步运动颈挂式手机平板通用 神秘黑-标准版,22928819526,469.00,19214,5,17094,12142,0.99,115,74,56,103
漫步者（EDIFIER） K210 入耳式耳机 电脑耳机 时尚白色,漫步者（EDIFIER）,漫步者K210,709953,59.00,19199,5,15306,7934,0.95,53,7,224,513
爱科技（AKG）Y50 便携头戴式耳机 重低音 线控耳麦 立体声耳机 HIFI音乐耳机 手机通用 蓝色,爱科技（AKG）,爱科技Y50,1217555,129.00,19167,5,15772,10424,0.97,197,68,194,279
OPPO 耳机 原装正品入耳式耳塞式Reno R15 R17 find x a5 A3 A1 k1 mh130入耳式盒装正品耳机,OPPO,OPPO 耳机 原装正品入耳式耳塞式Reno R15 R17 find x a5 A3 A1 k1 mh130入耳式盒装正品耳机,20800804772,88.00,19102,5,16139,14563,0.99,43,4,62,53
幻响（i-mu）无线蓝牙耳机苹果iphone11pro/7/8P/XS/XR 运动商务入耳式迷你Pods2手机耳机 华为小米 A1单耳,幻响（i-mu）,幻响A1单耳蓝牙耳机,100005600652,69.90,19000,5,16734,10089,0.97,147,60,212,268
WONRI 无线蓝牙耳机迷你隐形入耳式 通用苹果oppo华为小米vivo手机 单耳触控黑色,WONRI,WONRIi7,18716420723,69.00,18993,5,18552,12772,0.99,75,20,45,55
奇联 BS03 蓝牙耳机真无线迷你隐形超小单耳车载运动超长待机入耳式通话耳麦 黑色,奇联,奇联BS03,34318869890,28.00,18969,5,17512,4889,0.99,114,56,52,41
华为（HUAWEI） 三键线控带麦半入耳式耳机电脑手机听音乐耳机 AM115（白色）,华为（HUAWEI）,华为（HUAWEI） 三键线控带麦半入耳式耳机电脑手机听音乐耳机 AM115（白色）,25318952296,59.00,18937,5,8062,15033,0.99,54,1,25,17
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
【自营仓次日达】世恩 FC1无线蓝牙耳机 迷你运动入耳挂耳式开车商务耳机苹果华为oppo小米手机通用 报姓名+800毫安充电仓+副耳机 黑金,世恩（SJLEN）,世恩（SJLEN）FC1蓝牙耳机,55695258662,138.00,17951,5,4064,13770,0.97,97,19,67,50
唐麦（Tangmai） F3仿生声囊音乐耳机入耳式 通用重低音  手机音乐K歌耳机 带线控耳麦 魔幻黑带麦克风,唐麦（Tangmai）,唐麦（Tangmai）F3,1623246287,79.00,17916,5,16414,10604,0.98,203,22,63,125
百仕奇(BASIKE)真无线蓝牙耳机双耳 迷你隐形运动商务入耳式Air耳机 苹果华为小米安卓通用 白色经典款,百仕奇（BASIKE）,百仕奇（BASIKE）TW02B,41043686237,119.00,17910,5,14572,10415,0.98,145,25,102,68
【自营仓次日达】百仕奇(BASIKE)蓝牙耳机真无线运动双耳被动降噪半入耳式耳麦高清通话 白色经典款,百仕奇（BASIKE）,【自营仓次日达】百仕奇(BASIKE)蓝牙耳机真无线运动双耳被动降噪半入耳式耳麦高清通话 白色经典款,41386440962,119.00,17910,5,14572,10415,0.98,145,25,102,68
茂邦 苹果耳机线控入耳式手机7p适用iPhone6s/7plus/8P/X/XR/XSMAX耳塞有线 扁头适用苹果8/7/XSMax/XR,茂邦（maobang）,茂邦 苹果耳机线控入耳式手机7p适用iPhone6s/7plus/8P/X/XR/XSMAX耳塞有线 扁头适用苹果8/7/XSMax/XR,48471746405,79.90,17909,5,8484,9336,0.98,223,29,61,28
漫步者（EDIFIER）K830 时尚电脑耳机 电脑耳麦 游戏耳机 绝地求生耳机 吃鸡耳机 高光黑,漫步者（EDIFIER）,漫步者K830,634523,149.00,17833,5,15078,6488,0.95,75,9,172,470
【vivo官方原装】XE680耳机入耳式重低音x23x21x20x27x9z5x IQOO nex 带话筒线控带麦  白色,vivo,【vivo官方原装】XE680耳机入耳式重低音x23x21x20x27x9z5x IQOO nex 带话筒线控带麦  白色,10642026127,159.00,17828,5,15289,12134,0.98,70,38,88,74
硕美科（SOMIC） G925 头戴式电脑耳麦 电竞游戏耳机 吃鸡耳机 带线控 白色,硕美科（SOMIC）,硕美科G925,1168429,99.00,17794,5,16383,3994,0.95,48,6,292,520
铁三角 AR3BT 便携头戴式无线蓝牙耳机 蓝色 手机通话 游戏耳麦,铁三角（Audio-technica）,铁三角ATH-AR3BT,5257149,798.00,17781,5,14263,12877,0.98,153,45,65,126
索尼（SONY）WH-H800 蓝牙无线耳机 头戴式 Hi-Res立体声耳机 游戏耳机 手机耳机 月光蓝,索尼（SONY）,索尼WH-H800,5506704,119.00,17647,5,12903,12897,0.98,132,40,113,76
先科（SAST）T6黑 真无线蓝牙耳机商务迷你耳麦隐形运动双耳降噪音乐入耳式超长待机苹果小米华为vivoppo通用,先科（SAST）,先科T6黑,8526406,128.00,17620,5,14247,5802,0.99,72,36,73,66
希兰德（XILANDE） 无线运动蓝牙4.2耳机插卡MP3挂耳式头戴式立体声音乐迷你防水跑步手机通用 黑蓝色＋16G内存卡,希兰德（XILANDE）,希兰德（XILANDE） 无线运动蓝牙4.2耳机插卡MP3挂耳式头戴式立体声音乐迷你防水跑步手机通用 黑蓝色＋16G内存卡,11958649322,499.00,17588,5,14831,8407,0.97,64,30,227,199
漫步者（EDIFIER） TWS5 真无线蓝牙耳机迷你超小微型入耳式运动苹果华为小米手机可通话 黑色,漫步者（EDIFIER）,漫步者（EDIFIER）TWS5,50106406948,139.00,17547,5,2546,14964,0.98,19,3,24,13
京造 真无线蓝牙5.0耳机 入耳式手机运动耳机 LightBuds青春版 白色,京东京造,京东京造JDJZTWS02W,100003075752,29.00,17533,5,5631,13177,0.96,132,70,121,101
vivo耳机入耳式手机耳麦vivox21/x20/x9plus/x23/z3OPPOr11/15线控 vivo耳机（3.5mm通用）-魔锥原装正品,魔锥（MODRILL）,魔锥（MODRILL）vivo x21耳机,33415245834,79.00,17529,5,8636,13435,0.96,59,11,204,108
Masentek F600蓝牙耳机5.0无线迷你入耳挂耳式耳塞耳麦运动跑步游戏商务开车苹果华为小米OPPO手机电脑通用,Masentek,MasentekF600,100006028864,128.00,17526,5,11813,7514,0.95,161,24,230,288
西士 无线插卡头戴式运动双耳蓝牙耳机音乐立体声重低音防水跑步耳机苹果OPPO华为VIVO小米安卓通用 酷黑色,西士,西士Q5,31723738755,1498.00,17498,5,15079,5234,0.99,221,23,32,34
beats Beats Solo3 Wireless头戴式 蓝牙无线 苹果电脑降噪魔音跑步耳机耳麦 炫白 通用版,beats,beats Beats Solo3 Wireless头戴式 蓝牙无线 苹果电脑降噪魔音跑步耳机耳麦 炫白 通用版,12858430736,999.00,17451,5,14257,12750,0.98,148,54,88,59
JBL T280TWS真无线蓝牙耳机 入耳式运动耳机  防水防汗跑步耳麦 金属充电盒 苹果安卓手机通用 樱花粉,JBL,JBLT280TWS,100004090641,749.00,17388,5,7791,13006,0.97,205,155,94,73
beats Beats X 无线蓝牙 入耳式运动游戏手机魔音耳机 耳塞 带麦可通话 X 十周年纪念款-桀骜黑红,beats,beats Beats X,22696078893,59.00,17322,5,15250,10930,0.99,210,59,83,35
森海塞尔（Sennheiser）CX 7.00BT In-Ear Wireless 蓝牙入耳式耳机 手机耳机 通话耳机 运动音乐耳机 黑色,森海塞尔（Sennheiser）,森海塞尔CX 7.00BT In-Ear Wireless,4477849,59.90,17245,5,11036,12520,0.97,144,46,148,156
帅翔 蓝牙耳机 无线耳机 双耳 迷你隐形 运动跑步 苹果安卓华为小米通用 弹窗蓝牙耳机【触控版1：1】+充电仓,帅翔（SUAISOAR）,帅翔（SUAISOAR）i111蓝牙5.0,35190403874,78.00,17178,5,6681,11942,0.93,256,463,260,172
海威特（Havit）I39新版蓝牙耳机运动无线跑步入耳式双耳立体声重低音耳麦 迷你磁吸 绅士黑,海威特（HAVIT）,海威特I39,100002602324,8.80,17152,5,13107,12587,0.98,65,26,88,100
真无线蓝牙耳机苹果oppo运动跑步双耳入耳式迷你超小耳塞vivo华为小米安卓手机通用 【真无线双耳-带充电仓】白色,樂帝仕（Ledishi）,樂帝仕（Ledishi）无线蓝牙耳机i7mini,43105854531,248.00,17138,5,10413,6395,0.96,379,49,204,126
Beats Powerbeats Pro 完全无线高性能耳机 真无线蓝牙运动耳机 海军蓝,beats,beatsPowerbeats Pro,100007656038,199.00,17075,5,4071,12823,0.95,176,50,105,76
索尼（SONY）WF-SP700N 真无线降噪蓝牙运动耳机 IPX4级防泼溅（黑色）,索尼（SONY）,索尼WF-SP700N,7631465,299.00,17051,5,11032,13045,0.96,156,70,164,192
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
苹果耳机lightning接口入耳式MFi认证适用于iPhone8/7/6/6s/X/Plus 苹果MFi认证扁头接口-palovue原装正品,palovue,palovueP1,42723748448,88.00,16174,5,5736,10287,0.97,138,5,79,72
致奥 手机耳机入耳式线控带麦音乐游戏耳机K歌适用华为三星VIVOPPO小米一加手机带麦 U200耳机-致奥原装【升级款】,致奥（TOAIR）,致奥（TOAIR）u-200,16105098091,9.90,16115,5,14994,13610,0.97,34,6,179,132
【自营仓次日达 到手99】万利达蓝牙耳机 真无线迷你超小运动耳机 双耳隐形降噪通话耳机 华为蓝牙耳机 【4000mA加大充电仓版】,万利达（Malata）,万利达（Malata）A86,47796516328,109.00,16077,5,7507,8413,0.97,82,22,100,57
小米圈铁耳机  2,小米（MI）,小米小米圈铁耳机2,7787227,119.00,16055,5,8170,12138,0.98,65,43,52,69
谷施 骨传导蓝牙耳机 运动跑步无线耳机不入耳头戴挂耳式防汗防水 适用于苹果华为小米oppo安卓 经典黑灰色,谷施,谷施 骨传导蓝牙耳机 运动跑步无线耳机不入耳头戴挂耳式防汗防水 适用于苹果华为小米oppo安卓 经典黑灰色,29554249643,218.00,15961,5,11500,11369,0.98,104,34,68,60
杰伟世（JVC）S500 便携折叠重低音头戴式音乐耳机 納米碳管涂层振膜  灰色,杰伟世（JVC）,杰伟世HA-S500-Z,1194484,199.00,15959,5,15134,1805,0.97,71,8,124,311
XIMU 蓝牙耳机头戴式运动跑步音乐耳机可插卡华为苹果小米手机通用无线挂耳式蓝牙耳机 黑色,喜木（XIMU）,XIMU 蓝牙耳机头戴式运动跑步音乐耳机可插卡华为苹果小米手机通用无线挂耳式蓝牙耳机 黑色,1465712890,68.00,15930,5,14872,4988,0.94,69,10,381,429
击音 听键DJ【5种音效10小时】蓝牙音频接收器 有线耳机/车载/音箱音响转变无线蓝牙转换器适配器iGene 黑,击音（iGene）,击音听键DJ,6278824,99.00,15901,5,13986,10410,0.97,216,81,105,201
钛度（Taidu）THS200蓝色唤醒 电脑游戏耳机 头戴式耳 麦绝地求生 吃鸡耳机,钛度（Taidu）,钛度THS200,7577019,129.00,15879,5,12269,11726,0.98,100,115,91,103
罗巴赫 入耳式重低音乐耳机线控带麦手机通话运动智能耳塞适用于苹果安卓手机通用 玫瑰金,罗巴赫（LUOBAHE）,罗巴赫 入耳式重低音乐耳机线控带麦手机通话运动智能耳塞适用于苹果安卓手机通用 玫瑰金,18571132694,8.00,15876,5,14573,11292,0.97,74,16,245,186
万魔（1MORE）真无线 蓝牙 入耳式耳机 无线耳机 耳机无线 苹果 华为 小米 通用1026BT-I 幻夜黑,万魔（1MORE）,万魔E1026BT-I,100004712494,499.00,15842,5,8053,10403,0.98,271,107,64,100
WUTSUN 双动圈耳机入耳式 游戏音乐耳麦耳塞式HIFI发烧重低音K歌线控带麦手机通用 黑色【SDQ88双动圈耳机】,WUTSUN,WUTSUN 双动圈耳机入耳式 游戏音乐耳麦耳塞式HIFI发烧重低音K歌线控带麦手机通用 黑色【SDQ88双动圈耳机】,28320916656,39.00,15839,5,13594,11008,0.97,95,19,128,167
致奥 手机耳机有线 音乐游戏耳机 适用华为小米荣耀VIVOPPO线控通用 白色,致奥（TOAIR）,致奥（TOAIR）t60,29171340817,16.90,15801,5,15698,14605,0.99,14,0,65,31
维肯 type-c手机耳机入耳式小米9/8se/6/华为P30mte20坚果Pro2黑鲨 黑色,维肯（Viken）,维肯 type-c手机耳机入耳式小米9/8se/6/华为P30mte20坚果Pro2黑鲨 黑色,17865327629,29.90,15789,5,14114,11282,0.97,99,15,204,175
兰士顿 L5C运动蓝牙耳机5.0磁吸开关半入耳式超长续航双耳无线跑步音乐 苹果华为vivo小米oppo手机耳麦 黑色,兰士顿,兰士顿L5C,100003672731,139.00,15763,5,12821,11457,0.98,73,17,119,135
雅兰仕（EARISE）M2T/T05 运动蓝牙耳机可通话5.0真无线双耳入耳式TWS音乐耳机 黑色,雅兰仕（EARISE）,雅兰仕M2T,100004743228,69.00,15686,5,5370,9998,0.94,233,127,179,139
【京东发票】荣耀原装手机耳机 入耳式线控重低音带麦 适用于华为P9mate9荣耀8V9小米苹果三星 AM116尊爵合金版,华为（HUAWEI）,【京东发票】荣耀原装手机耳机 入耳式线控重低音带麦 适用于华为P9mate9荣耀8V9小米苹果三星 AM116尊爵合金版,10474952436,68.00,15654,5,14865,5429,0.97,107,9,117,197
【送收纳包】莜茉YOMO type-c耳机入耳式线控麦克风耳塞 TypeC接口专用版耳机 适用华为/小米/荣耀/魅族等,莜茉（YOMO）,莜茉Type-C接口耳机,100000117533,39.00,15641,5,10311,12423,0.97,48,14,206,105
【秒杀中】维肯 真无线蓝牙耳机5.0 迷你运动入耳式双耳跑步 安卓苹果华为oppo魅族vivo小米 【睿智黑/双耳通话/自动配对】带电池仓电量显示,维肯（Viken）,【秒杀中】维肯 真无线蓝牙耳机5.0 迷你运动入耳式双耳跑步 安卓苹果华为oppo魅族vivo小米 【睿智黑/双耳通话/自动配对】带电池仓电量显示,35606997601,189.00,15544,5,10633,8004,0.97,203,168,108,131
【自营】维肯降噪耳机有线入耳式运动跑步游戏吃鸡电脑手机音乐魔音K歌耳麦苹果安卓oppo华为vivo 【发烧级四核双动圈HIFI耳机】 升级款 睿智黑,维肯（Viken）,【自营】维肯降噪耳机有线入耳式运动跑步游戏吃鸡电脑手机音乐魔音K歌耳麦苹果安卓oppo华为vivo 【发烧级四核双动圈HIFI耳机】 升级款 睿智黑,41511440888,68.00,15506,5,8215,11459,0.97,88,51,101,125
【自营】苹果耳机6/6s/7plus8/X/Xsmax/XR11pro入耳式有线手机iphone耳塞 【lightning扁头接口蓝牙版】慧多多正品,慧多多（HUIDUODUO）,慧多多（HUIDUODUO）HDD-有线耳机,52736452697,49.00,15500,5,3556,11660,0.92,108,21,213,71
Dacom L05 运动蓝牙耳机无线跑步游泳IPX7防水双耳HiFi音乐挂耳入耳式耳麦 苹果小米华为安卓通用 黑色,dacom,dacomL05,7055578,199.00,15470,5,12415,9047,0.97,170,31,139,196
纽曼 （Newmine） C10蓝牙耳机运动无线迷你跑步健身颈挂式耳塞入耳式双耳头戴式超长待机挂耳式 红色,纽曼（Newmine）,纽曼C10,100001844114,119.00,15427,5,5788,10383,0.96,113,52,113,113
森海塞尔（Sennheiser） CX213 时尚入耳式立体声耳机 耳塞 黑色,森海塞尔（Sennheiser）,森海塞尔CX 213,1351035,249.00,15388,5,12821,7095,0.96,100,15,197,293
兰士顿 E6U耳机入耳式通用重低音炮线控调音可接听电话苹果安卓手机K歌带麦吃鸡游戏耳塞 黑色,兰士顿,兰士顿E6U,5751120,49.00,15261,5,10217,11262,0.97,89,57,162,144
曼哈动力（manhadongli） BH7耳机头戴式蓝牙无线音乐重低音运动游戏降噪耳麦手机电脑通用 黑红色+16G内存卡+读卡器,曼哈动力（manhadongli）,曼哈动力（manhadongli）BH7,52205017479,139.00,15230,5,14368,4821,0.99,58,66,39,57
漫步者（EDIFIER） W820BT头戴式蓝牙耳机立体声可折叠便携式耳麦 红色,漫步者（EDIFIER）,漫步者（EDIFIER）W820BT,27648336999,329.00,15175,5,12960,9299,0.99,130,97,41,88
华为原装耳机半入耳式有线控带麦华为P30荣耀10青春版V9V10v20畅玩9X8X8c畅享9手机通用 白色,华为（HUAWEI）,华为原装耳机半入耳式有线控带麦华为P30荣耀10青春版V9V10v20畅玩9X8X8c畅享9手机通用 白色,33283904245,49.00,15158,5,12906,12085,0.99,25,14,36,42
小米（MI）蓝牙耳机青春版无线蓝牙耳机运动小巧轻便手机9通话商务耳机耳麦适用华为30等通用礼品 小米蓝牙耳机 青春版黑色,小米（MI）,小米（MI）蓝牙耳机青春版无线蓝牙耳机运动小巧轻便手机9通话商务耳机耳麦适用华为30等通用礼品 小米蓝牙耳机 青春版黑色,25985802836,55.00,15153,5,12414,10889,0.98,91,55,150,98
万魔（1MORE）蓝牙耳机 无线耳机入耳式 苹果 华为 小米适用 运动时尚动圈颈挂式 Stylish E1024BT 蜂鸟绿,万魔（1MORE）,万魔E1024BT,100000008167,269.00,15074,5,4960,11929,0.96,93,47,93,85
森海塞尔（Sennheiser）HD4.40BT 无线蓝牙头戴式高保真耳机 黑色,森海塞尔（Sennheiser）,森海塞尔HD 4.40BT,4155567,99.00,14516,5,11518,10087,0.97,171,65,109,146
兰士顿 M406C降噪耳机入耳式有线hifi重低音炮K歌调音带麦可接听电话苹果华为小米魅族手机通用迷你耳塞 黑色,兰士顿,兰士顿M406C,100000528259,15.80,14490,5,12111,9427,0.97,87,42,136,159
区思预 线控带麦手机耳机入耳式音乐耳机 耳塞式运动跑步安卓苹果通用运动耳机 黑色,区思预,区思预 线控带麦手机耳机入耳式音乐耳机 耳塞式运动跑步安卓苹果通用运动耳机 黑色,16921050241,69.00,14484,5,13951,9960,0.97,91,14,237,185
蒙奇奇typec版耳机type-c原装小米8se9mix2s6x1+7一加7pro黑鲨青春版有线 【酷黑】 3.5MM接口通用,蒙奇奇（monqiqi）,蒙奇奇typec版耳机type-c原装小米8se9mix2s6x1+7一加7pro黑鲨青春版有线 【酷黑】 3.5MM接口通用,52892600452,12.90,14468,5,5520,10256,0.96,169,32,109,81
FMJ蓝牙耳机 真无线吃鸡游戏耳机双耳神器 迷你运动耳机入耳式 智能耳塞控制开关机 【i12白色】+【智能触控】+【智能弹窗】,FMJ,FMJX6,52224987089,29.00,14405,5,13722,9707,0.99,141,37,35,83
7恋typec耳机手机Type-C版小米9/8se/6x/mix2s/note3华为P2030pro 1+7荣耀20s华为mate10pro坚果锤子白色,7恋（SevenLove）,7恋（SevenLove）Type-c入耳式有线手机耳机Plus尊享,34805997726,138.00,14364,5,6974,9401,0.96,124,49,110,106
漫步者（EDIFIER） H230P耳机入耳式线控迷你运动耳塞音乐听歌可通话重低音炮 酷黑红,漫步者（EDIFIER）,漫步者（EDIFIER）H230P,25249429539,169.00,14363,5,10037,10306,0.98,105,43,86,91
有朋 手机耳机入耳式 立体声线控带麦 超重低音 运动游戏吃鸡K歌耳机 适用于华为荣耀安卓苹果小米魅族 神秘黑,有朋（YouPeng）,有朋 手机耳机入耳式 立体声线控带麦 超重低音 运动游戏吃鸡K歌耳机 适用于华为荣耀安卓苹果小米魅族 神秘黑,35595210367,19.90,14362,5,1513,13157,0.92,11,11,71,44
毕亚兹 耳机入耳式带线控麦克风 手机耳机耳麦 华为/oppo/小米/vivo/苹果手机电脑通用耳塞 E8黑,毕亚兹（BIAZE）,毕亚兹E8 音乐时尚耳机 曜石黑,3933167,469.00,14278,5,12280,8637,0.97,113,17,177,172
铁三角 EQ300M 轻薄耳挂式运动跑步耳机 棕色 手机耳机,铁三角（Audio-technica）,铁三角ATH-EQ300M,189874,129.00,14216,5,10083,8806,0.97,49,22,100,191
Bose QC20有源消噪耳机 黑色-苹果版线控 降噪手机耳机,Bose,BoseQC20,3599558,49.90,14181,5,11331,9374,0.98,100,9,62,64
FMJX6 蓝牙耳机 真无线吃鸡游戏耳机双耳神器 迷你运动耳机入耳式老人小孩都能用  智能控制开关机 【X6黑色】+【8仓配送】+【180天换新】,FMJ,FMJX6,52198557096,519.00,14189,5,13486,9610,0.99,143,37,38,82
纽曼（Newsmy）Q10 运动蓝牙耳机 无线头戴式 跑步mp3 双耳耳塞入耳脑后式 8G 蓝色,纽曼（Newsmy）,纽曼Q10,4382008,199.00,14171,5,11228,10182,0.97,93,18,199,123
DOBOLY S20 入耳式金属耳机头戴手机耳塞式耳麦苹果小米通用重低音 土豪金,DOBOLY,DOBOLY S20 入耳式金属耳机头戴手机耳塞式耳麦苹果小米通用重低音 土豪金,10812781099,109.00,14174,5,13565,7465,0.96,124,9,209,215
雷蛇（Razer）雷霆齿鲸V2 7.1 USB-数字游戏与音乐耳麦 电脑耳机 绝地求生耳机 吃鸡耳机,雷蛇（Razer）,雷蛇雷霆齿鲸V2 USB-数字游戏与音乐耳麦,5677153,119.00,14144,5,9989,10882,0.97,78,32,123,84
漫步者（EDIFIER）K710P 头戴式耳机耳麦 手机耳机 可通话 绝地求生耳机 吃鸡耳机 办公教育 学习培训 酷黑红,漫步者（EDIFIER）,漫步者K710P,1450831,199.00,14141,5,12190,4931,0.95,88,17,163,379
维肯 无线蓝牙耳机入耳式磁吸降噪通话跑步运动双耳立体声挂脖颈挂式苹果安卓华为荣耀小米三星等通用 【入耳舒适·蓝牙不卡顿·重低音效】酷炫黑,维肯（Viken）,维肯 无线蓝牙耳机入耳式磁吸降噪通话跑步运动双耳立体声挂脖颈挂式苹果安卓华为荣耀小米三星等通用 【入耳舒适·蓝牙不卡顿·重低音效】酷炫黑,38682232251,79.00,14139,5,8612,8396,0.96,153,79,167,184
创新（Creative）Aurvana Live2耳机头戴式可拆卸线控耳机 折叠覆耳耳麦 生物纤维 运动重低音音乐耳机 红色,创新（Creative）,创新Aurvana Live!2,1020616,10.00,14093,5,12959,2453,0.96,50,8,219,307
JBL Endurance Run 入耳式有线运动音乐耳机耳麦 可通话绕耳式耳麦 黄色,JBL,JBLEndurance Run,7434730,23.50,14051,5,10400,9519,0.98,183,90,47,72
罗技（Logitech） H340 USB接口耳麦 头戴式耳机 带麦克风话筒 电脑办公教育培训学习,罗技（Logitech）,罗技（Logitech） H340 USB接口耳麦 头戴式耳机 带麦克风话筒 电脑办公教育培训学习,12535273617,299.00,14043,5,9774,11501,0.99,51,22,43,18
FANBIYA 无线蓝牙耳机迷你双耳运动跑步防水适用华为小米苹果7/8P/X华为OPPO隐形不闪灯 黑色【高配版1200mAh】,FANBIYA,FANBIYA 无线蓝牙耳机迷你双耳运动跑步防水适用华为小米苹果7/8P/X华为OPPO隐形不闪灯 黑色【高配版1200mAh】,33463521199,69.00,14035,5,12579,4998,0.98,132,16,104,87
