,Unnamed: 0,comment_id,product_id,guid,content,create_time,reference_id,reference_time,score,nickname
189,9,13135151181,100003060627,1b46ab2f-8d70-49cd-8f64-f620a843e04c,这个手机，不错，千元机中的战斗机，功能齐全，内存足够，用着不错，物流很快，我家是农村的，直接送到家，方便的很，京东质量保证，服务态度很好，信赖京东！,2019-08-19 22:12:40,100003060627,2019-08-18 07:06:39,5,丫帆乐
190,0,13012682953,100003060627,add248cd-4f03-4908-b3c5-c35a3ccec20b,"手机非常不错哦！
      用起来挺方便的~拍照效果很好，清晰度挺高~充一次电可以管很久~手机自身运行挺快的~音量也很好~接听方便一华为手机一直是我信赖的牌子一国产机中较好的一这次活动省了不少钱很满意真他特色:拍照效巢:清晰的很好显示效巢:屏幕竟度牙调希电池续航:没有具体问迁，应该蛮长送行速度:这内岸还是可以的吧通信音质:通话质量可以很好",2019-07-14 15:04:34,100004934260,2019-06-22 12:07:41,5,苏大好好
191,1,12859822577,100003060627,4a99599c-7945-487c-a751-d89bf7b04cc9,手机大小很适合女用，颜值高，通话质量很好，系统好用，存储空间也很大，尤其是拍照和录像质量一流，特别清晰，价格也不高，值得购买。,2019-06-08 09:51:36,100004934254,2019-06-04 21:05:22,5,温***5
192,2,12725986603,100003060627,4d7296b9-4810-4495-928e-4f56777f5c9a,已经不是第一次在京东商城买手机了，质量绝对的保证，这款手机很惊艳，好漂亮，买给老妈用的，非常适合，配置也不错，老人家也不玩游戏，就拍拍照，看看新闻，够用了！支持京东！,2019-05-05 05:53:41,100004934254,2019-05-01 11:50:56,5,q***5
193,3,13224371203,100003060627,6f02c9c5-9f87-4d1d-8aad-ca60c53d9073,外观特别时尚前卫，屏幕的效果也很不错，音效声音很大，拍照效果就没得说了，非常好，运行的速度还可以吧，一分钱一分货，待机的时间也非常长,2019-09-14 19:27:05,100003060627,2019-09-03 00:04:34,5,欧哈腰石头
194,4,13036458191,100003060627,6145396e-61c0-4a28-82cf-398317e3f636,此款手机外观精美，做工精湛，使用起来色彩绚烂，同时运营20多个程序都没有卡顿的现象，拍照效果强大，性价比极高。家人很喜欢荣耀这款手机，使用之后甚至有想买第二台的冲动，长时间运行也没有发热异常现象，手机电池待机时间超长，手机自带已贴好的膜和手机壳。京东物流发货速度很快，包装好，晚上下单，一早手机就到位了。会推荐给朋友、同事及家人的。评论纯手打，忘采纳，给荣耀，给京东一个大大的赞！,2019-07-21 14:19:33,100004934254,2019-07-18 21:47:25,5,-***-
195,5,12669159962,100003060627,d21b7238-e6af-4691-8f8f-468cc99a34e0,机子很满意，速度很快，轻薄，手感不错，意外出厂自带屏幕贴了保护膜，黑色也很漂亮，三个摄像头拍照功能蛮强大的,2019-04-19 23:22:31,100002962227,2019-04-19 10:21:27,5,x***h
196,6,12862054110,100003060627,586b7790-23c3-41a0-99d1-e72f285bb2f8,期待很久了，6.8特价，1399.果断入手，照相，机子的流畅度，反正和想象的一样，比我原来的，7x小，屏幕差不多大，支持华为，,2019-06-08 19:02:55,100003060627,2019-06-07 12:24:22,5,l***4
197,7,13149112854,100003060627,e4d87aff-1ba6-4048-b06c-1dbef54e72b3,外形好看，拍照效果很好，运行速度也可以，天天充电，因为天天拿手机玩，颜色也喜欢，支持国产手机，支持华为,2019-08-24 07:04:48,100004934278,2019-07-10 08:36:42,5,jd_138440ozv
198,8,12988808812,100003060627,d321dd65-b72b-4b53-9e81-6a9c5608f70f,手机运行很流畅，安兔兔跑分14万+，外观漂亮，做工精致，性价比还可以，支持华为。,2019-07-07 16:50:21,100006089702,2019-07-04 19:46:15,5,_Dominion_
199,9,13361211707,100003060627,837705e8-4b1c-4ad7-acb3-4bf587bedbb8,给妈妈买的，她非常喜欢，款式很好，颜色也是女性很受欢迎的，钢琴漆一样的手感，摸起来很舒服，脏东西很容易擦掉，比较满意,2019-10-23 16:54:11,100006089702,2019-10-05 08:16:20,5,逆***福
200,0,13075861174,100003060627,59fb6028-2adb-4b77-93ec-b06b4083e07c,不错的一款手机，最主要是拿在手里大小合适，长时间玩手机手也不累，手感很舒服。而且这款手机色彩艳丽，照相很好看。手机外壳颜色很艳丽上档次。,2019-08-02 09:40:57,100004934254,2019-07-16 17:05:18,5,1壹一0ne
201,1,13081995319,100003060627,e0bd59d8-b12a-42f6-bca5-bfbe26033dd8,给爸爸买的，老人对性能没有什么太高的要求，所以买的4+128的，感觉应该是够用了，运行很流畅，京东送货还是很给力的，按照约定的时间送货，爸爸很开心，感觉此款性价比还是可以的，拍照功能也是不错的，父母开心最重要，,2019-08-04 08:01:48,100004934278,2019-07-26 20:26:03,5,甜美小情歌
202,2,13003429170,100003060627,e1ca84fe-4013-4b0f-aa64-95d2cda3a8ad,这荣耀20i的手机确实不错，618促销买的，发货速度超快，前一天下单第二天晚上收到。手机运行速度咻咻咻地快不卡顿，照相很清晰，听歌音量大音质不错，很清晰，手机电池也很耐用，是一款性价比较高的手机。还值得说的就是京东客服很好，有点优惠券的问题京东客服很快就给解决了~,2019-07-11 18:48:18,100006089702,2019-06-18 20:06:05,5,s***m
203,3,13161909879,100003060627,76f6992d-a480-47ed-a60a-77835f163b35,手机不错呢，看来很久，一直没舍得买，配置、外观、像素、性能都不错呢，性价比也超级的高，相对于其他价位的手机来说，honor 20i确实非常的不错，屏占比也非常的大，尤其是水滴屏，刚拿到手就有些爱不释手，渐变色也不错哟，十分好看；华为的东西，实用性真的非常不错。,2019-08-27 20:56:36,100004934302,2019-08-25 19:04:46,5,M***_
204,4,13086531448,100003060627,93f2938c-4602-4a6b-a60d-58c97fe5e53e,这款手机关注很久了，终于有了活动我就毫不犹豫入手了，我是拿来当备用机的，拿回来我就试用了，屏幕清晰，触摸屏反应也快，拍照也清晰，主要是我拿来还打了几句和平精英，一点都不卡，完全满足了我用手机的日常需要，回来我也查了序列号，这个是正品，大家可以反放心购买，物美价廉，不要犹豫。,2019-08-05 13:53:04,100003060627,2019-07-18 21:59:47,5,jd_5406930
205,5,12942901444,100003060627,05d6eefb-f6be-4bf4-97e7-aeee9dc46432,用着手感挺好，反应速度也挺快的，性价比挺高，拍摄相片也很清晰，总得来说，很不错。,2019-06-25 05:37:03,100002962227,2019-06-16 01:51:26,5,135*****507_p
206,6,13256326867,100003060627,29f08397-1379-4b2c-8983-cb39634e7476,手机己收到，发货速度很快，很准时，当天晚上下单，第二天早上京东小哥快递就送到小区门口了。拿回来打开看看，外观很漂亮，还没使用呢，感觉非常高大尚，我很信赖华为这个品牌，什么苹果，茄子的，统统不买。支持华为手机品牌，就是支持中国民族企业，买手机选国货大品牌，没毛病。,2019-09-23 17:47:23,100004934254,2019-09-21 21:58:10,5,jd_150108rux
207,7,13001130284,100003060627,d3e39bf7-3a00-42fe-b66d-81b503f52c89,好多年了手机都是从京东买，都是华为，用的很好，很漂亮，这个照相特别好，清晰，内存够大，用起来很流畅，一如既往地支持华为，还送了手机壳，特别周到，后续体验在追评。,2019-07-11 08:13:12,100006089702,2019-07-08 16:18:48,5,快***4
208,8,12763532144,100003060627,f592f884-5c8b-450d-861c-e25ad6796431,很漂亮，256的海量内存，再也不用纠结删删删了，好吧，这款性价比很高，就是不能用劵，连全品类都不行，再优惠点就好了,2019-05-14 22:16:37,100004934302,2019-05-13 22:41:43,5,LLiu01
209,9,13179949122,100003060627,89906cd2-a62d-4306-a457-a83be103ec34,发货速度，到货也速度！手机非常好，运行速度，画质也清晰，有些华为高配机的功能没有，但也正常，一千多块钱的机子，这个样已经非常快了。,2019-09-02 09:48:11,100002962227,2019-08-28 12:00:10,5,弧9760
210,0,13279418574,100003060627,19544784-cc32-4714-8f49-7145157beb6b,"1.边沿薄，手感很好，容易拿稳
2.色彩柔和，声音还好
3.拍照效果很好，可以旋转拍一圈
4.6G+256G，速度快",2019-09-30 10:13:36,100004934302,2019-09-29 10:03:10,5,j***l
211,1,12960739592,100003060627,27d08d61-15d1-4661-af65-73e780d48a01,华为手机太好了，价格也很便宜，送货超级的快，手机反应很快，我买的是4加128的下载了很多东西一点都不卡，热心的商家还送了移动电源，基本上不缺什么东西了，愉快的购物。,2019-06-29 15:30:00,100004934260,2019-06-28 09:02:26,5,天生老爷命888888
212,2,12973372911,100003060627,841e32da-8603-4974-8025-360e051528a3,手机收到了，2400万像素的三摄很出色，暗光和逆光都清晰。人脸识别光速秒解。送货极快，我1号买的2号就到了，给京东和荣耀大大的赞?！,2019-07-02 23:44:00,100003060627,2019-07-01 15:10:20,5,西梅春天
213,3,13276978137,100003060627,5fa25325-37e6-4ded-b427-a0ea6460d161,早上下单，下午到货，物流速度真给力，快递服务也很好。手机收到，打开看了下，很完美。开机，运行速度非常快。拍照很清晰。电量也很充足。愉快的购物！！赞,2019-09-29 14:32:22,100004934254,2019-09-28 09:04:21,5,jd_139548idm
214,4,12919389056,100003060627,e73301ac-fea7-40c5-b5f0-620b26f118b0,信赖华为的品质，已是家里的第五个华为手机。像素高，流畅，手感舒适，屏幕不刺眼。配套的cpu壳也很好。满意。,2019-06-20 15:35:06,100006089702,2019-06-18 16:26:19,5,l***6
215,5,12703181040,100003060627,a010a6a8-fd48-4997-83ba-7b97e5286aa2,"荣耀出的新品。给老婆买的追剧神器。很漂亮。屏幕很清晰，拍照效果很好，运行流畅，发热量低，就是
音质一般。",2019-04-28 17:40:32,100004934302,2019-04-27 15:50:21,5,jdalger_seb
216,6,13059910886,100003060627,89449e58-d5d7-4e5e-b4a9-0bf6d7ea5cd1,华伟是国货！和美国打商战！做为国人一直用国产手机！送货非常快！半天到货！一直用国产手机！所以很快就上手了！！拍照很好！开机速速很快！自带很多软件很实用！华伟大品牌！京东自营！心里更加安心！这个手机配置够用！还啜啜有余！估计用3年问题！到时直接5g！到时间我家这里估计5g也到位了！,2019-07-28 12:52:43,100005603486,2019-07-27 11:29:25,5,一***印
217,7,12901635876,100003060627,ef223906-4864-4e07-9c5c-01a02388a6d1,新上市的手机，外观漂亮，价格实惠，很好，一直用华为的，支持国货，新手机按键还不熟练，哈哈哈！,2019-06-17 17:48:06,100004934254,2019-06-16 18:01:43,5,笨***n
218,8,12689631301,100003060627,f8f5c280-709f-4578-8ea4-436920d55547,发货速度很快！手机外形高端大气上档次，最喜欢黑色的了，感觉好霸气，黑色款和简约风格的主题和壁纸更配喔，新款手机拥有很多新智能功能，手感超好，运行特别流畅，反正整体来说拥有它每天的心情都挺好???,2019-04-25 09:52:03,100004934280,2019-04-21 15:31:31,5,方***4
219,9,12940158829,100003060627,5f1834cc-f7e6-4bea-b928-bbbfbf716316,很好用，华为的老用户了，很喜欢，而且还贴心的送了华为的充电宝，对我来说唯一有些遗憾的就是运行不是8G的不过内存是真的大，比我原来那个翻了一倍，很值得入手，性价比也很不错，如果不追求新款的话，很推荐这一部手机哦，中等价位可以买到这么大内存的手机真的很值,2019-06-24 14:25:36,100004934284,2019-06-18 18:55:10,5,慧芷欣兰
220,0,12946920028,100003060627,510c3f61-88b5-43b5-b07e-8098298bf6a9,高端大气上档次 低调奢华有内涵。一部你买不了吃亏，买不了上当的手机 系统非常流畅，整个颜值非常的高，用拿到手里感觉非常的爽。整个手机就让你感觉非常的想盘他，打起游戏来也非常的流畅,2019-06-25 22:34:36,100005603524,2019-06-13 01:44:59,5,什***么
221,1,12840162025,100003060627,5512d70b-ec0e-4625-a27a-7c693353906a,第一次在京东上买自营商品需要等三天的。手机本身很不错，开机试用后，系统流畅，屏幕也够大，拍照功能也算强，感觉比之前用的手机好不少。还配了手机套和手机膜。,2019-06-03 17:19:00,100003060627,2019-06-01 00:05:04,5,j***8
222,2,12957261751,100003060627,1715cfb5-a03c-4a36-a43d-3ae2f56e0f0d,一如既往的支持华为，喜欢华为拍照的效果，无论做工还是清晰度，分辨率，真的很捧，可能是京东618的效应吧，这款机卖得很好，己置于要重新订货，应该是支持华为的人较多吧，畅销，比之前购物慢了一点。,2019-06-28 15:59:05,100003060627,2019-06-21 01:26:42,5,jd138226vph
223,3,13000962071,100003060627,1dbd5fe8-ab73-488d-8be7-81370c6ea0ff,手机真不错，用了几天，速度快，电池耐用，各方面都很满意，一千多的手机，能做到这样，已经很不错了。,2019-07-11 06:04:13,100003060627,2019-07-05 14:32:37,5,我叫大田田
224,4,12896718672,100003060627,588bb4eb-6947-4430-bde6-2213f5b8126a,拿到手机已经调试一会了，快递非常快！快递小哥也很好，手机目前很满意，各方面都不错，识别东西那个很方便！后续用用再来评~总之，目前很满意！！,2019-06-16 18:52:00,100005603486,2019-06-16 09:54:05,5,绿藤蔓子
225,5,12861072926,100003060627,8503e199-43f3-4e2a-9633-255ccd0b7b8a,3D炫光渐变机身 外观极美 人脸指纹解锁安全便捷    售后服务很到位   价格两千多一点   性价比超高 用到现在没发现什么小毛病 超广角三摄 拍夜景实用 送货也快 很棒的购物体验 六颗星,2019-06-08 14:57:25,100004934284,2019-04-27 22:53:52,5,訶利
226,6,13069156729,100003060627,021e4496-721a-4fb3-9a53-c3c4e4c3f8ad,趁着活动买了台备用机，大内存，这配置，很好，还没用，应该也不错，华为荣耀手机买过好多台了，家人也很多用，质量还是挺不错的，性价比高，做工虽然和华为的产品比还是有点差距，但是毕竟同比价格也便宜不少！支持华为！前几天买的小米，对比还是喜欢华为，毕竟不是米粉，是花粉,2019-07-31 09:01:27,100004934282,2019-07-26 08:47:10,5,ca王李-京东
227,7,12721507696,100003060627,9b25c7bc-a3d1-4a58-be78-c607153c155c,给媳妇买的，她原来华为的手机反应太慢了，也总是出问题，这次买的女性专用的，她很喜欢，系统很流畅，显示非常清晰，到手后马上开始琢磨使用去了。,2019-05-03 20:29:42,100004934254,2019-04-29 17:15:21,5,w***i
228,8,13170026921,100003060627,81fee486-e40e-427d-af3d-9c7d3c448873,用了几天，没毛病，好看，声音大，拍照效果也不错，运行速度挺快的，充电时间也不慢总之很满意值这个价钱。。。。。。。。。。。。。。。,2019-08-30 10:30:21,100006089702,2019-08-25 19:05:47,5,j***v
229,9,12671247338,100003060627,e4f67962-2d8a-438e-ad29-cbf41e19356e,很不错，性价比高，拍照功能强大，我还以为是裸机，结果不是，还有一个充电器，玩游戏也很流畅，总之很喜欢！,2019-04-20 15:33:49,100002962227,2019-04-18 22:14:52,5,jd_183403pih
230,0,13068605049,100003060627,d7a76d4e-3a6e-40de-9941-c0e4920b724a,买来特地用了一段时间再上来评价的，妈妈很喜欢，颜色很鲜艳。我还是买了手机壳配套，感觉很不错用起来，老妈说也挺好的，老年人用用已经够了。,2019-07-30 22:46:25,100004934254,2019-07-18 00:29:40,5,优优queen
231,1,13093948232,100003060627,5b662b74-b588-4429-b41b-a020cb8068a0,第一次买，真的很好，目前非常流畅，而且送货速度很快，咋晚9点下单今天3点就到了，给满分，像素也很清晰，玩游戏不用担心屏幕尺寸太小，非常合适,2019-08-07 16:00:10,100003060627,2019-08-06 21:28:33,5,j***d
232,2,12980764622,100003060627,cd13ac93-4659-464f-990e-41032cfd6cb3,手机很漂亮，运行速度也非常快，人脸解锁也非常方便，不用密码，不用图案秒解，拍照相片清晰，物流很快，次日达，非常值得入手，支持华为，支持国产,2019-07-05 09:42:24,100003060627,2019-07-03 22:00:24,5,KzWEPoLJRApL
233,3,13138885163,100003060627,6cbfe3c0-b522-4407-a423-56c9a62d00c1,华为荣耀20i性价比高，拥有高颜值，高摄影水平，高配置。运行速度在这个价格段算非常快了，还有3种颜色可以选择，或低调或奢华，随你心情，对拍照有要求的3200万自拍+后置Ai三摄像头也是够够的了。值得你总有。,2019-08-20 23:44:00,100002962227,2019-06-18 22:46:45,5,y***5
234,4,13032589736,100003060627,477354d0-e43d-4b05-8c2d-4f7221de55e1,这个价位能买到这样的华为手机很不错啊，良心产品了。买给妈妈用的，已经用了两周了，妈妈觉得很好用很开心。外观好看，机身很薄，手感也很好，128G再也不怕内存不够需要删东西了。最后一张杯子的图是用20i拍的，拍照效果也不错，推荐购买呀。最后要夸夸京东物流，真的很快，下单后第二天就收到了。,2019-07-20 11:21:38,100004934260,2019-07-04 14:17:13,5,5***9
235,5,12951585087,100003060627,58840323-ac96-43ac-b0de-82e73441c624,送货快去，618下午下班，第二天上午就送到离门口，快递小哥的服务没得话说，手机超出自己的预期，反应快速，最新9.1系统，流畅不是稳定，颜色好看，综合老婆非常喜欢！,2019-06-27 07:40:30,100004934260,2019-06-18 12:46:58,5,j***e
236,6,13015022058,100003060627,e2a57d56-5d34-4b41-83a5-8fd0e57bf9a1,手感真的很好，比8X手感好多了，也小一点点，到手轻松操作，拍照的效果也很好，特别夜景，比8X提升很多，值得购买！,2019-07-15 10:05:49,100003060627,2019-07-12 12:50:08,5,v***h
237,7,13297672319,100003060627,2994fbe3-d26a-4ac3-92c1-989326d26b1a,外形大小正合适，屏幕清晰，黑屏，显示清晰，运行速度快！拍照非常清晰！但感觉电池一天一充，小点！,2019-10-06 11:49:32,100003060627,2019-10-03 19:02:43,5,dycmnt
238,8,13055122444,100003060627,05c0dc1b-6520-44be-a065-53701539f272,"很好哟，先买了小米CC。发现分辨率太低就
换了这个，很好，用起来流畅，屏幕也不错。。京东退货也方便。。",2019-07-26 21:44:46,100004934254,2019-07-19 09:55:59,5,密斯-lee
239,9,12666751389,100003060627,544779a2-ae5d-42e9-a329-5d2ba924edaf,之前买过两部荣耀手机，荣耀3C和荣耀7i。都非常结实耐用。现在又回头买了荣耀。感觉非常不错，比我手中的5 .99寸全面屏手机还小上一圈，官方介绍是没有陀螺仪的，但实际上有，传感器为意法半导体，有计步功能（之前比较担心的就这个），这点非常满意。我本人不用手机玩游戏，所以对配置也没有太高的要求，就想买个存储大点的，所以选的这个128GB版本，感觉应该够用。,2019-04-19 12:30:34,100004934278,2019-04-17 18:33:48,5,jd_4c33d28bc13c4
240,0,13061077049,100003060627,aaefb94a-63b9-426a-8e0e-3966e9c4f334,货以收到，手机精巧漂亮，与页面板本一致，现还没有用，还不知机质量问题是否，京东货运快速，快递小哥服务到位，真不错，十分满意！,2019-07-28 18:54:47,100004934260,2019-07-27 15:47:36,5,j***G
241,1,13062490863,100003060627,d8d22b39-44dd-49ed-bd01-00547ac047b4,这款荣耀20i实在是太棒了，令人意外的优秀！这部手机是买给爸爸用的，本来还怕太大老人家不好拿，结果拿到后手感非常棒，一只手操控起来很方便，比我自己的苹果7P手感好太多了！而且设置也很方便，有老人家用的简单模式，秒变老人机，而且运行很顺畅，拍照略显一般，不算太突出，综合起来我觉得非常棒！华为真棒！荣耀威武！,2019-07-29 09:51:50,100004934280,2019-07-26 23:02:42,5,wq8172
242,2,12707032133,100003060627,6a971ba4-c910-48bd-ad67-5d4c0921d949,手机美观大气，速度快，屏大清晰，新发布手机拍照质量好，运行速度快，很不错！,2019-04-29 17:07:22,100004934282,2019-04-28 16:34:08,5,P***e
243,3,13170288771,100003060627,b48ad0b3-e0fa-44df-91b4-b537a5a52989,京东送货速度快，当天到达～手机适合单手拿方便！买的黑色质感很好，本身带贴膜，手机壳！送了耳机?～运行流畅！色彩不错，拍照像素完全够，千元机真的很不错的配置了！这个是第二个荣耀了～加油,2019-08-30 11:38:01,100002962227,2019-08-27 07:51:13,5,s***3
244,4,13050605523,100003060627,0bb87912-fedf-4b90-9078-ba7319ce6729,孩子来玩小手机坏了，朋友推荐这款。性价比很高。本来着急要拿到，可线下只有4+128，没有6+64。担心收到晚了。选了京准达。没想到超级给力！一点都没耽误事儿。手机很好看。运行也很流畅！下了软件感觉也很好。手机还自带贴膜和手机壳。还赠品了华为的原装耳机。真棒！,2019-07-25 15:39:25,100003060627,2019-07-24 18:11:45,5,l***0
245,5,13086530286,100003060627,bf08eb5d-64fd-4885-8f43-e4f92da14d65,给岳父买的，速度很快，内存有115G，对于他老人家来说完全足够了，nova3i和这个对比了下，还是选择了这个。,2019-08-05 13:52:55,100006089702,2019-08-04 21:26:52,5,杯酒醉红颜丶
246,6,13243488291,100003060627,7fdd660a-03aa-4d97-8964-4434d2b699bc,机子是正品，非常不错！一次购买了2个。希望以后机子一切好，别出问题！快递，简直是太快了！！！卖家很好，服务那真的没话说，一个字，好！保护壳和膜手机上都带着。宝贝也非常好，特意使用了几天才确认的，手机很流畅！京东物流就是给力一天就到了！这次网上购物是我最满意的一次，推荐大家购买！,2019-09-20 05:23:42,100003060627,2019-09-15 19:05:39,5,不慌不忙做个篠流氓
247,7,13026746377,100003060627,11e04127-a76b-49ac-8061-b73c9c0ebacf,手机收到，反应速度快，外观漂亮，照相很惊艳，3个摄像头，外观颜色很炫目，非常喜欢，值得购买！,2019-07-18 15:30:50,100005603486,2019-07-16 10:30:44,5,高高高__个
248,8,13317147001,100003060627,e12b5f24-b3e5-490e-8d11-d6b9d152cf36,"外形设计风格十足独特， 
屏幕音效听起来非常舒服，不错?
拍照效果不错，还是很满意哦！运行速度很快&hellip;&hellip;老人用的很舒服&hellip;&hellip;快递公司也很快",2019-10-11 19:46:30,100005603486,2019-10-06 20:27:31,5,j***4
249,9,12669076693,100003060627,ea588d4c-0864-402e-8ca1-ed9688e599e9,手机够日常使用，拍照效果暂时觉得一般，不算特别好。手机样子还比较漂亮。昨天晚上拍的，今天下午就收到了，很快。,2019-04-19 22:49:49,100004934254,2019-04-18 23:37:45,5,p***d
250,0,12975916761,100003060627,26066b7a-99b2-4096-a5db-303bf4b4d319,手机很轻薄，屏幕看上去很舒服，照相很清晰，待机时间还可以，面部解锁很方便。让人意想不到的是，2019年的手机，居然还是micro USB接口，太非主流了吧。,2019-07-03 18:34:37,100002962227,2019-06-30 15:25:16,5,o***e
251,1,13347115896,100003060627,02e9410a-7bdb-4136-8925-4d9f9cf146c3,感觉还可以！分辨率很高！保护壳还是原配的好，屏幕贴了保护膜，直接上手了，不用再花钱了！,2019-10-19 21:01:37,100003060627,2019-09-30 21:39:28,5,锋***4
252,2,12966167860,100003060627,4aaf9fd3-cbd0-4752-8eb1-55e391f71f18,手机第二天就收到了，京东物流让人惊叹不已。手机非常流畅，每天用个不停，电量还能做到一日一充，非常棒，华为手机不愧是中国的精品。,2019-07-01 06:46:03,100004934254,2019-06-26 13:36:42,5,7***旺
253,3,13292108319,100003060627,7c123dde-c4e1-4e91-b0a3-0eb1e4d5e96e,帮家人买的手机，对比了千元机很多款，包括什么米，什么vo，什么po，最后还是选择了华为，任正非真的不错，华为质量过硬，值得买，价格也合理，拍照效果也不错，音响效果也不错，普通使用够了合适，未试过打游戏。,2019-10-04 15:38:04,100005603524,2019-09-02 08:26:24,5,r***w
254,4,12694974031,100003060627,b07bde3f-9980-44d5-b27e-d3e43f8ba875,自下单到收货五天，终于盼到了，安装简单，操作简单，外观漂亮，反应快捷，还送透明机壳，我很喜欢，就是不带耳机。,2019-04-26 15:54:32,100003060627,2019-04-22 06:30:22,5,j***0
255,5,13154567147,100003060627,9eee3392-d836-48d8-99ec-32b6f32172e1,京东物流超快，晚上下单，第二天早上到，正品，外形美观，大方，屏幕大音效佳，拍照效果超清，运行速度超快，小孩超喜欢,2019-08-25 19:13:29,100003060627,2019-08-24 19:19:33,5,蝴蝶仔--9
256,6,13107912889,100003060627,8fe0e3e1-dc1e-4a4e-8c83-93447f3bfdb5,相当满意一次购物体验。全家用华为手机，为了给七十岁母亲快捷地畅游享受网上乐趣，在荣耀10青春版、最新9X和20i犹豫不决，比较了性能及价格，根据老人家的使用要求，选择了最具性价比的20i，拿到真机后，立马被折服，不输俺的M9。老人家相当满意，花小钱办大事。感谢华为，感谢荣耀，以你为荣，我享光耀。华为铁粉当定了，期待5G。,2019-08-11 21:04:20,100004934254,2019-08-08 09:06:43,5,子***旺
257,7,13121481516,100003060627,adcbfbab-9d7e-461d-9985-980f03ceb5e8,给老妈买的，手机颜值很棒，色彩绚丽，操作也简单，超大字体很适合老年人，因老人对性能这些要求不高，所以感觉不错！！,2019-08-15 21:23:05,100003060627,2019-06-18 09:30:37,5,张***9
258,8,13169553873,100003060627,07c71de7-7c20-4ae0-bee5-b807e7aa5177,手机不错，挺好的，字体能放大，声音也高，手感也好，适合奶奶用，她是为了看我们给她发的孩子们的照片，视频专门换的手机，以前的也是华为手机，只是用的时间长了有点卡，这个新手机她很满意。京东自营不管买什么都让人很放心，很满意。,2019-08-30 07:59:08,100002962227,2019-08-27 22:04:07,5,jd_137206iko
259,9,13263425436,100003060627,6b61720e-6344-41ae-b5a9-af5b5b5a250e,用着不错，屏幕分辨率清晰，照相效果也很好，反应速度也很快，上一部手机就是华为，这一部又是，值得信赖,2019-09-25 16:40:36,100003060627,2019-09-21 16:01:35,5,j***j
260,0,13335545393,100003060627,bc1f3160-76a4-4a7f-8010-ddabef063cbc,不说别的，首先我是华为的忠实拥护者！这款用了一段时间才来评价，良心说，真的喜欢华为的手机！用的就是顺手！哈哈?运行速度挺快，完全没有卡顿现象。内存也够大，打个游戏，玩儿个自拍，妥妥的了！,2019-10-16 16:51:47,100004934260,2019-09-30 22:49:07,5,j***0
261,1,13037413884,100003060627,c9a41618-af93-4157-bc2a-f5a57da694a0,给爸爸买的 收到手机时感觉太惊艳 真的太漂亮了 简直是爱不释手 感觉不比我自己用的华为P20差 用着非常顺手非常流畅,2019-07-21 19:04:45,100004934278,2019-07-14 08:49:31,5,jd_138703aye
262,2,13280675110,100003060627,d376ec1e-9e46-4035-90ce-8c37c60a175a,外观很惊艳，本来是买给家长用的，现在都快忍不住要抢过来自己用了。待机时间还不清楚，毕竟刚拿到手，只要不玩游戏不刷视频，应该不会太短的吧。音效很棒，拍照也很清晰。运行速度也很快，系统流畅。其他的目前没发现什么问题，很满意。,2019-09-30 16:17:18,100005603524,2019-09-29 20:43:40,5,卿***久
263,3,12904785286,100003060627,071e249d-37db-42cb-a061-c6f1fae8dde4,手机不负所望，反应快，运行流畅，触屏灵敏，指纹感应也灵敏，大爱！拍照超赞哦，以后可以随便自拍了，美美哒！,2019-06-18 09:53:38,100005603486,2019-06-11 20:19:03,5,宇***0
264,4,12676109616,100003060627,cf3a67a8-9426-407d-8d84-e92801bf0064,速度一如既往的快，当天拍的，第二天就到！特地用了两天才来评价了手机很漂亮，很适合单手操作，之前用的就是荣耀的，现在还是觉得华为手机用起来顺手一些！很流畅，能完美运行刺激战场，拍照杠杠的，就是阉割了Type-C接口和快充功能，买的时候没在意，所以有点小失望,2019-04-21 20:08:06,100003060627,2019-04-18 12:44:50,5,深***4
265,5,12783205593,100003060627,e74b4772-4743-4c8f-9aad-7afae9f75447,大品牌，高品质！高端大气，名不虚传！每个细节非常周到！有套子，有卡针等，快递小弟10点过接件，11点过就签收。值得信赖！愿经久耐用！流畅！,2019-05-20 11:52:27,100002962227,2019-05-19 14:01:46,5,j***z
266,6,13105554344,100003060627,2367db3e-ec9c-4336-b031-dbd2282af978,这款手机我已关注好长时间，活动时果断拿下，到货使用5天了真的很好，运行速度快、内存又大，尺寸重量正合我意，还是全面屏，物有所值。,2019-08-11 09:03:58,100005603486,2019-08-04 00:00:59,5,jd_139997bpf
267,7,13348923975,100003060627,e66ad888-5609-434a-b44a-2c711f2ff065,到货完好无损，外观很漂亮，大屏幕使用方便。手机各项功能也很好，运行顺畅，速度很快，待机时间也能够满足日常需求。性价比很好的一款实用手机，值得购买！,2019-10-20 12:37:55,100006089702,2019-10-17 23:16:23,5,jd_185482kel
268,8,13305480885,100003060627,8a472c25-0910-4dd7-a159-572211414506,荣耀20i   流行的全面屏   个人觉得算是华为千元机里的高性价比了   6G的运存  对于年轻人来说也算是够用了  看评价里好多说是买给家里老人的   emmm   我可能是个假的年轻人    前置摄像头真的很NICE   而且自带了趣AR   各种玩的  同步之前的华为账号  很多东西都还有  很方便   唯一的不足，只能插两张卡  早想到这个的话可能就买128内存的了,2019-10-08 15:51:41,100004934254,2019-10-01 16:34:20,5,邦***3
